timestamp,alt_max,landed,freefall,ground_contact,maybe_landed
151543185,inf,1,0,0,0
152563740,inf,1,0,0,0
153570708,inf,1,0,0,0
154584703,inf,1,0,0,0
155593966,inf,1,0,0,0
156604709,inf,1,0,0,0
157624700,inf,1,0,0,0
158627742,inf,1,0,0,0
159632710,inf,1,0,0,0
160642699,inf,1,0,0,0
161653668,inf,1,0,0,0
162658707,inf,1,0,0,0
163659724,inf,1,0,0,0
164679269,inf,1,0,0,0
165680709,inf,1,0,0,0
166684789,inf,1,0,0,0
167694778,inf,1,0,0,0
168701170,inf,1,0,0,0
169718338,inf,1,0,0,0
170725848,inf,1,0,0,0
171734709,inf,1,0,0,0
172744375,inf,1,0,0,0
173759720,inf,1,0,0,0
174765687,inf,1,0,0,0
175770710,inf,1,0,0,0
176789708,inf,1,0,0,0
177790701,inf,1,0,0,0
178791969,inf,1,0,0,0
179808992,inf,1,0,0,0
180817701,inf,1,0,0,0
181818442,inf,1,0,0,0
182838756,inf,1,0,0,0
183857701,inf,1,0,0,0
184865710,inf,1,0,0,0
185876702,inf,1,0,0,0
186885707,inf,1,0,0,0
187891727,inf,1,0,0,0
188897977,inf,1,0,0,0
189915746,inf,1,0,0,0
190922709,inf,1,0,0,0
191934707,inf,1,0,0,0
192945707,inf,1,0,0,0
193954643,inf,1,0,0,0
194957971,inf,1,0,0,0
195975734,inf,1,0,0,0
196975838,inf,1,0,0,0
197977702,inf,1,0,0,0
198989661,inf,1,0,0,0
199998700,inf,1,0,0,0
201003737,inf,1,0,0,0
202023733,inf,1,0,0,0
203043832,inf,1,0,0,0
204062707,inf,1,0,0,0
205077707,inf,1,0,0,0
206078707,inf,1,0,0,0
207079728,inf,1,0,0,0
208096706,inf,1,0,0,0
209096708,inf,1,0,0,0
210100090,inf,1,0,0,0
211112726,inf,1,0,0,0
212117703,inf,1,0,0,0
213122216,inf,1,0,0,0
214139740,inf,1,0,0,0
215156712,inf,1,0,0,0
216174709,inf,1,0,0,0
217185146,inf,1,0,0,0
218195723,inf,1,0,0,0
219203740,inf,1,0,0,0
220221721,inf,1,0,0,0
221241706,inf,1,0,0,0
222242698,inf,1,0,0,0
223256563,inf,1,0,0,0
224261754,inf,1,0,0,0
225270756,inf,1,0,0,0
226277707,inf,1,0,0,0
227296710,inf,1,0,0,0
228317701,inf,1,0,0,0
229329028,inf,1,0,0,0
230339722,inf,1,0,0,0
231349964,inf,1,0,0,0
232350777,inf,1,0,0,0
233370712,inf,1,0,0,0
234371944,inf,1,0,0,0
235389900,inf,1,0,0,0
236394711,inf,1,0,0,0
237396708,inf,1,0,0,0
238399225,inf,1,0,0,0
239419742,inf,1,0,0,0
240422706,inf,1,0,0,0
241431722,inf,1,0,0,0
242437716,inf,1,0,0,0
243443137,inf,1,0,0,0
244461700,inf,1,0,0,0
245465707,inf,1,0,0,0
246476906,inf,1,0,0,0
247491049,inf,1,0,0,0
248497971,inf,1,0,0,0
249500702,inf,1,0,0,0
250503278,inf,1,0,0,0
251506705,inf,1,0,0,0
252516723,inf,1,0,0,0
253525718,inf,1,0,0,0
254534712,inf,1,0,0,0
255555324,inf,1,0,0,0
256572708,inf,1,0,0,0
257576700,inf,1,0,0,0
258588710,inf,1,0,0,0
259591709,inf,1,0,0,0
260596707,inf,1,0,0,0
261597707,inf,1,0,0,0
262600102,inf,1,0,0,0
263605699,inf,1,0,0,0
264623719,inf,1,0,0,0
265629155,inf,1,0,0,0
266634800,inf,1,0,0,0
267636110,inf,1,0,0,0
268637700,inf,1,0,0,0
269644928,inf,1,0,0,0
270647717,inf,1,0,0,0
271654491,inf,1,0,0,0
272655205,inf,1,0,0,0
273672703,inf,1,0,0,0
274672706,inf,1,0,0,0
275680700,inf,1,0,0,0
276687711,inf,1,0,0,0
277691731,inf,1,0,0,0
278710758,inf,1,0,0,0
279729699,inf,1,0,0,0
280732328,inf,1,0,0,0
281744353,inf,1,0,0,0
282751726,inf,1,0,0,0
283755745,inf,1,0,0,0
284759323,inf,1,0,0,0
285777441,inf,1,0,0,0
286779746,inf,1,0,0,0
287790706,inf,1,0,0,0
288795733,inf,1,0,0,0
289802723,inf,1,0,0,0
290820707,inf,1,0,0,0
291837706,inf,1,0,0,0
292844708,inf,1,0,0,0
293858707,inf,1,0,0,0
294862699,inf,1,0,0,0
295863742,inf,1,0,0,0
296882781,inf,1,0,0,0
297901706,inf,1,0,0,0
298902706,inf,1,0,0,0
299909861,inf,1,0,0,0
300921798,inf,1,0,0,0
301922706,inf,1,0,0,0
302939734,inf,1,0,0,0
303956711,inf,1,0,0,0
304958700,inf,1,0,0,0
305969699,inf,1,0,0,0
306979727,inf,1,0,0,0
307988707,inf,1,0,0,0
308991760,inf,1,0,0,0
309995740,inf,1,0,0,0
311000714,inf,1,0,0,0
312008700,inf,1,0,0,0
313017702,inf,1,0,0,0
314021718,inf,1,0,0,0
315023751,inf,1,0,0,0
316040709,inf,1,0,0,0
317042698,inf,1,0,0,0
318044700,inf,1,0,0,0
319057354,inf,1,0,0,0
320067718,inf,1,0,0,0
