timestamp,lat,lon,alt,delta_alt,vel_n,vel_e,vel_d,yaw,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
123011201,30.787205255276074,103.85864250462123,0.010648028,-0.0,-0.006867743,-0.0036746545,0.043969907,-0.4937691,0.014160795,0.090738945,0.0,3,0,0,0
123215213,30.78720522276608,103.85864246677303,0.006993005,-0.0,-0.012558231,-0.008790547,0.03853324,-0.49415532,0.014133567,0.09070222,0.0,3,0,0,0
123415243,30.787205173987736,103.85864243040643,0.018274447,-0.0,-0.017621774,-0.011066931,0.016721813,-0.49450177,0.014110601,0.090666585,0.0,3,0,0,0
123619253,30.78720514876209,103.85864241874378,0.025254184,-0.0,-0.015601895,-0.008952592,0.008833103,-0.49488848,0.014256721,0.090597145,0.0,3,0,0,0
123823254,30.787205143356815,103.85864240766487,0.03034774,-0.0,-0.010127541,-0.008501495,0.0035999909,-0.4951965,0.0142511735,0.09056364,0.0,3,0,0,0
124023970,30.78720516317319,103.85864240726757,0.032568447,-0.0,-0.002801275,-0.005897659,0.002250161,-0.4954102,0.01427375,0.09053665,0.0,3,0,0,0
124227963,30.78720519903717,103.8586424192127,0.029261256,-0.0,0.004396944,-0.0031002748,0.0064797993,-0.4956856,0.014020872,0.09056278,0.0,3,0,0,0
124431967,30.787205234402247,103.8586424267863,0.011998395,-0.0,0.008702816,-0.0025263985,0.029783553,-0.4959579,0.014007165,0.090712495,0.0,3,0,0,0
124635982,30.787205269493803,103.85864244327226,-0.016617661,-0.0,0.013469539,0.001387114,0.057217285,-0.49621737,0.014144551,0.09073583,0.0,3,0,0,0
124835987,30.78720531331044,103.85864247282024,-0.02469444,-0.0,0.017984608,0.0049363007,0.046546474,-0.49647877,0.014159116,0.0907003,0.0,3,0,0,0
125036809,30.78720534220085,103.85864248883026,-0.005308836,-0.0,0.017892895,0.004134806,0.0062781717,-0.49677265,0.014185988,0.09076214,0.0,3,0,0,0
125240814,30.787205362918563,103.85864249288575,0.026016813,-0.0,0.018387524,0.0034982811,-0.02889149,-0.4970806,0.014182998,0.090725906,0.0,3,0,0,0
125444868,30.78720539634866,103.85864249657374,0.038577404,-0.0,0.022177307,0.0035932374,-0.023562111,-0.49734482,0.014289194,0.09074979,0.0,3,0,0,0
125644827,30.787205441776102,103.85864250404094,0.025709847,-0.0,0.028000625,0.0037161973,0.0032502662,-0.49760568,0.014297399,0.09080576,0.0,3,0,0,0
125848769,30.787205485747585,103.85864250987694,0.026400896,-0.0,0.029340358,0.0041502067,-0.004723046,-0.49788335,0.014311256,0.090860695,0.0,3,0,0,0
126052837,30.78720550607761,103.85864252279517,0.0384094,-0.0,0.025626052,0.005995805,-0.02209727,-0.49806565,0.014443828,0.09097447,0.0,3,0,0,0
126252805,30.787205510048505,103.85864254758351,0.04487828,-0.0,0.021076571,0.0077336472,-0.025069116,-0.49830163,0.014444751,0.09093326,0.0,3,0,0,0
126457584,30.78720549678821,103.85864256617302,0.045842756,-0.0,0.015544404,0.0076819044,-0.020292772,-0.4985258,0.014456081,0.09099121,0.0,3,0,0,0
126661585,30.787205467833815,103.85864258327825,0.040735338,-0.0,0.008636163,0.008844965,-0.009214262,-0.49877974,0.014186531,0.09091888,0.0,3,0,0,0
126865548,30.787205430941174,103.85864260653054,0.036960173,-0.0,0.0028379958,0.009365494,-0.0066271466,-0.4989867,0.014216972,0.090970926,0.0,3,0,0,0
127065588,30.787205386355993,103.85864261834651,0.028871164,-0.0,-0.0035766657,0.009125592,0.0051784394,-0.4991908,0.014242683,0.09093116,0.0,3,0,0,0
127269617,30.787205350222514,103.85864263791503,0.019288223,-0.0,-0.0043007797,0.0115239695,0.011791089,-0.49946547,0.01438057,0.091046296,0.0,3,0,0,0
127474384,30.787205324908008,103.85864266450352,0.01674022,-0.0,-0.006245374,0.011572656,0.009252679,-0.4996887,0.014374921,0.09100522,0.0,3,0,0,0
127674440,30.78720530901504,103.8586426754787,0.002261458,-0.0,-0.004418682,0.009030626,0.029802224,-0.49993455,0.014374235,0.090971895,0.0,3,0,0,0
127874392,30.787205322623148,103.85864267579241,-0.027699435,-0.0,0.0024460193,0.007156638,0.062263727,-0.5000784,0.014370487,0.09102399,0.0,3,0,0,0
128078390,30.787205345031392,103.858642678334,-0.058014102,-0.0,0.005450761,0.0069120433,0.08221332,-0.5001692,0.014494765,0.0910461,0.0,3,0,0,0
128282371,30.787205362817524,103.85864267257162,-0.078445055,-0.0,0.0072541125,0.00388286,0.08594023,-0.50024265,0.0144755775,0.091005586,0.0,3,0,0,0
128486385,30.787205373268634,103.85864264797641,-0.09440823,-0.0,0.007704781,-0.00056525634,0.085977346,-0.5002514,0.0154273305,0.09211732,0.0,3,0,0,0
128687224,30.787205372300956,103.85864261380931,-0.12281715,-0.0,0.0064878054,-0.0044858805,0.108730495,-0.5003321,0.015131794,0.091953345,0.0,3,0,0,0
128891307,30.78720537731987,103.85864255309161,-0.1277796,-0.0,0.018501502,-0.004229694,0.08761828,-0.5006776,0.01492975,0.091843605,0.0,3,0,0,0
129095221,30.78720538931157,103.85864248997227,-0.11788142,-0.0,0.015530961,-0.010157584,0.06783659,-0.50081813,0.015276498,0.09331569,0.0,3,0,0,0
129295213,30.78720544491393,103.858642478891,-0.10572617,-0.0,0.023388064,-0.009430205,0.046582755,-0.50077015,0.015358427,0.092956655,0.0,3,0,0,0
129499254,30.78720551671695,103.85864251300912,-0.08626177,-0.0,0.03018316,-0.0015990641,0.021302659,-0.50079656,0.014627568,0.092735305,0.0,3,0,0,0
129703219,30.787205527200168,103.85864254507312,-0.066176385,-0.0,0.02151883,0.0010773165,-1.7627084e-05,-0.5009303,0.014651471,0.09274912,0.0,3,0,0,0
129903970,30.787205508335266,103.85864257464716,-0.054540936,-0.0,0.0163669,0.003878102,-0.006975692,-0.5011224,0.014601342,0.0926132,0.0,3,0,0,0
130104022,30.78720547953364,103.85864258426459,-0.06480557,-0.0,0.009240312,8.714793e-05,0.013974375,-0.50132,0.014497236,0.092591345,0.0,3,0,0,0
130307982,30.787205431169667,103.85864252388322,-0.07484886,-0.0,0.0009987338,-0.0146609275,0.018391429,-0.50147396,0.014424157,0.09248132,0.0,3,0,0,0
130512044,30.78720538851877,103.85864243170289,-0.071293145,-0.0,-0.0031830166,-0.023052622,0.0077466187,-0.5016162,0.014564324,0.09254744,0.0,3,0,0,0
130716042,30.787205355691565,103.85864237621846,-0.082322925,-0.0,0.012929369,-0.02960045,0.022004452,-0.5025597,0.0146194715,0.092550084,0.0,3,0,0,0
130916821,30.78720536161291,103.85864233977432,-0.09270219,-0.0,0.02475041,-0.026621267,0.032309175,-0.5054971,0.014709808,0.09265651,0.0,3,0,0,0
131120782,30.78720540162676,103.85864231144603,-0.10122727,-0.0,0.010518526,-0.023997126,0.031894777,-0.50043124,0.014890994,0.09253185,0.0,3,0,0,0
131324843,30.787205510561567,103.85864229923804,-0.09718985,-0.0,0.025822347,-0.022673711,0.019119881,-0.5002054,0.014890163,0.092440255,0.0,3,0,0,0
131524845,30.787205613972027,103.85864230805959,-0.10064347,-0.0,0.02003672,-0.01316677,0.027306747,-0.50117606,0.014852751,0.09235082,0.0,3,0,0,0
131728764,30.787205649042413,103.85864232956476,-0.09621481,-0.0,0.01344307,0.0020824564,0.0139600355,-0.5015722,0.014537255,0.092331655,0.0,3,0,0,0
131932770,30.787205563649643,103.85864240247872,-0.09106813,-0.0,0.008493553,0.0038519925,-0.001915413,-0.5108737,0.01452586,0.092344165,0.0,3,0,0,0
132133592,30.787205455513135,103.85864253803426,-0.07187746,-0.0,0.0218028,0.06300697,-0.15424578,-0.56879973,0.014531256,0.092357635,0.0,3,0,0,0
132333544,30.787205438035365,103.85864268411166,-0.005298874,-0.0,0.027972091,0.016942589,-0.4240023,-0.58463156,0.014544274,0.09228092,0.0,3,0,0,0
132537569,30.787205537085974,103.85864274219634,0.103968635,-0.0,-0.008104362,-0.013997048,-0.5635321,-0.60850054,0.014726347,0.092269875,0.0,3,0,0,0
132741561,30.78720534670664,103.85864267492744,0.23849234,-0.0,-0.18623306,-0.040419504,-0.6010178,-0.6414828,0.014757222,0.09229007,0.0,3,0,0,0
132945565,30.78720486827513,103.8586426183657,0.3682371,-0.0,-0.27134863,-0.015985081,-0.53032243,-0.6481263,0.014923078,0.09218607,0.0,3,0,0,0
133145564,30.78720432411069,103.85864269846051,0.51318246,-0.0,-0.29326725,0.008969888,-0.518703,-0.6540446,0.014872862,0.09220701,0.0,3,0,0,0
133350367,30.78720377055955,103.85864280832872,0.64507663,-0.0,-0.29126886,0.031117039,-0.45823514,-0.7263839,0.015657714,0.09335992,0.0,3,0,0,0
133554572,30.787203183275587,103.85864274185383,0.7690056,-0.0,-0.35132822,0.01298203,-0.4255156,-0.7645956,0.015518716,0.09312659,0.0,3,0,0,0
133754452,30.78720253764394,103.85864260362257,0.82951105,-0.0,-0.37567967,-0.021219093,-0.3400749,-0.7737143,0.01414016,0.09194224,0.0,3,0,0,0
133958390,30.787201856739685,103.85864229972887,0.83487207,-0.0,-0.3165582,-0.08835715,-0.25132653,-0.79381925,0.01516683,0.09300137,0.0,3,0,0,0
134162467,30.78720137968243,103.85864194804556,0.8295276,-0.0,-0.2584291,-0.1054912,-0.17776112,-0.85709214,0.013799698,0.09194802,0.0,3,0,0,0
134366439,30.787201100038654,103.85864165454565,0.8079848,-0.0,-0.15690106,-0.08706578,-0.11308282,-0.93133694,0.014810658,0.09274012,0.0,3,0,0,0
134567286,30.78720093376841,103.85864148618984,0.77899903,-0.0,-0.10283721,-0.07211632,-0.044852894,-0.9715402,0.0137891825,0.091800414,0.0,3,0,0,0
134771203,30.787200934093786,103.85864127717359,0.7398165,-0.0,-0.024162062,-0.09773592,0.10927728,-1.018828,0.014595482,0.09261907,0.0,3,0,0,0
134975209,30.78720103969369,103.85864104072226,0.69577765,-0.0,0.036957074,-0.0945827,0.123940535,-1.0652078,0.014379501,0.09249407,0.0,3,0,0,0
135175199,30.78720119165977,103.8586407766393,0.63896006,-0.0,0.05953832,-0.09562828,0.12983347,-1.0684388,0.014191084,0.09239393,0.0,3,0,0,0
135379203,30.78720135395689,103.8586405411904,0.59345376,-0.0,0.078040585,-0.09630572,0.13345942,-1.060042,0.014368467,0.09244216,0.0,3,0,0,0
135583178,30.787201509511203,103.85864035644566,0.5703225,-0.0,0.08651846,-0.11326982,0.1293802,-1.0745615,0.015259149,0.093268156,0.0,3,0,0,0
135783990,30.78720165870381,103.85864003127719,0.56935996,-0.0,0.08707934,-0.23485202,-0.10049181,-1.0936027,0.01614673,0.09480182,0.0,3,0,0,0
135983964,30.78720181155219,103.85863948583135,0.64154065,-0.0,0.09565874,-0.26640022,-0.513834,-1.116641,0.016816644,0.09697798,0.0,3,0,0,0
136187968,30.787201889633543,103.85863913262193,0.7773708,-0.0,0.008747235,-0.08703224,-0.710237,-1.113147,0.017377172,0.100199655,0.0,3,0,0,0
136391957,30.787201822796106,103.85863923736203,0.9347768,-0.0,-0.048044175,0.119357705,-0.70745665,-1.1149328,0.017521206,0.10439612,0.0,3,0,0,0
136595968,30.787201681190027,103.85863955994662,1.0656471,-0.0,-0.072712615,0.09743892,-0.5056189,-1.143422,0.016873635,0.10996501,0.0,3,0,0,0
136796800,30.78720149770924,103.85863978201918,1.1421499,-0.0,-0.09981488,0.09643694,-0.1750407,-1.181066,0.01687836,0.11643109,0.0,3,0,0,0
137000773,30.787201290731254,103.85864008326709,1.1520588,-0.0,-0.08761536,0.12753516,0.088055775,-1.2012621,0.016808655,0.12392689,0.0,3,0,0,0
137204854,30.7872011599794,103.85864036903772,1.1288602,-0.0,-0.046729773,0.10962447,0.18019325,-1.1912403,0.016942864,0.13257371,0.0,3,0,0,0
137404867,30.787201100221424,103.85864059274756,1.1009425,-0.0,-0.02087939,0.09373352,0.18922606,-1.1752177,0.016894225,0.1415723,0.0,3,0,0,0
137608817,30.78720108909811,103.85864071902309,1.076008,-0.0,0.0015151644,0.014144938,0.17639406,-1.1875904,0.016888063,0.1515221,0.0,3,0,0,0
137812788,30.78720107471944,103.85864069044707,1.0564592,-0.0,-0.02723132,-0.043472387,0.17920147,-1.1685295,0.017109603,0.1625066,0.0,3,0,0,0
138012807,30.787201018230203,103.85864054598498,1.0406684,-0.0,-0.029453564,-0.073718235,0.16139928,-1.1634123,0.017114216,0.17250425,0.0,3,0,0,0
138213631,30.787200961075744,103.8586403640288,1.0272632,-0.0,-0.038344007,-0.0838324,0.16298103,-1.1669881,0.017128557,0.1829733,0.0,3,0,0,0
138417566,30.78720086395379,103.85864018644384,1.0563211,-0.0,-0.06347075,-0.06372989,0.14367476,-1.1710082,0.015472809,0.13252813,0.0,3,0,0,0
138621560,30.787200773715632,103.85864004799342,1.1607572,-0.0,-0.057888888,-0.08136229,0.070142776,-1.177738,0.014917371,0.12337039,0.0,3,0,0,0
138821645,30.787200719610148,103.8586397227638,1.2284541,-0.0,-0.027581284,-0.20974351,0.046534676,-1.173514,0.014588461,0.11923913,0.0,3,0,0,0
139021616,30.787200675176376,103.85863910504341,1.2193474,-0.0,-0.042843442,-0.3678271,0.06440062,-1.164868,0.014441732,0.11690397,0.0,3,0,0,0
139225584,30.78720062837812,103.85863812670645,1.2127953,-0.0,-0.032491237,-0.4842802,-0.0038664914,-1.1590796,0.014409063,0.115700826,0.0,3,0,0,0
139430440,30.78720059355331,103.85863694099366,1.2537392,-0.0,-0.040029094,-0.5568514,-0.11802004,-1.16835,0.014160623,0.11471103,0.0,3,0,0,0
139630379,30.787200579072742,103.8586359419786,1.2744107,-0.0,-0.0119797895,-0.3873767,-0.0024232964,-1.1816056,0.0141488975,0.113639146,0.0,3,0,0,0
139834401,30.78720064107131,103.85863519426164,1.2566662,-0.0,0.041161377,-0.29507077,0.04463264,-1.2008939,0.014139885,0.11266393,0.0,3,0,0,0
140038368,30.787200737996486,103.85863454358339,1.2448621,-0.0,0.032181635,-0.3400808,0.026379436,-1.178233,0.014285093,0.11196588,0.0,3,0,0,0
140242404,30.787200749814435,103.85863370327475,1.2295326,-0.0,-0.016003339,-0.42047966,0.05659759,-1.1399126,0.0142820915,0.11124326,0.0,3,0,0,0
140442369,30.78720065814927,103.85863271814182,1.210904,-0.0,-0.062572315,-0.4977881,0.024281412,-1.103349,0.014274536,0.1105463,0.0,3,0,0,0
140647235,30.787200551932813,103.85863162518419,1.2323233,-0.0,-0.027121495,-0.438933,-0.030813621,-1.0603565,0.014434465,0.10975149,0.0,3,0,0,0
140851231,30.787200584966563,103.85863076502766,1.2479414,-0.0,0.05019226,-0.38362807,-0.021031408,-1.0325543,0.014427727,0.10895204,0.0,3,0,0,0
141051176,30.787200774282034,103.85862993467319,1.2426548,-0.0,0.15526265,-0.38160574,0.041716706,-0.96856797,0.014425235,0.10817587,0.0,3,0,0,0
141255192,30.787201123474954,103.85862902057804,1.2412012,-0.0,0.23411238,-0.49225536,0.025389854,-0.9100305,0.014554396,0.10747893,0.0,3,0,0,0
141459279,30.787201615242008,103.85862792017883,1.2488441,-0.0,0.30874506,-0.59680605,-0.0532572,-0.8858492,0.014557592,0.10676958,0.0,3,0,0,0
141663160,30.787202192269802,103.85862658326339,1.2782124,-0.0,0.34130844,-0.6100579,-0.1270768,-0.91118824,0.014336668,0.1061371,0.0,3,0,0,0
141863994,30.787202712377418,103.85862558038708,1.3001487,-0.0,0.28904927,-0.4583162,-0.016935112,-0.89164037,0.0143614635,0.1054941,0.0,3,0,0,0
142067966,30.787203207089753,103.85862488073575,1.3169798,-0.0,0.29318306,-0.359362,-0.016050078,-0.8799102,0.014356264,0.10515835,0.0,3,0,0,0
142271966,30.787203710709683,103.8586241401619,1.3269689,-0.0,0.28769034,-0.4301159,-0.03967306,-0.84312755,0.014494651,0.10474605,0.0,3,0,0,0
142475954,30.787204201493086,103.85862310029157,1.341814,-0.0,0.30326095,-0.53004867,-0.19188586,-0.8245033,0.014403503,0.10430538,0.0,3,0,0,0
142676832,30.787204660880853,103.85862183389479,1.3753706,-0.0,0.26539114,-0.4537651,-0.16722985,-0.83343863,0.014382056,0.103741586,0.0,3,0,0,0
142880810,30.787205046205415,103.85862076116615,1.3876295,-0.0,0.2684047,-0.43450838,-0.037750416,-0.8107388,0.014514775,0.10339297,0.0,3,0,0,0
143084821,30.78720553095462,103.85861977247392,1.3893211,-0.0,0.35154307,-0.4525867,0.020424422,-0.8324519,0.014472894,0.10300241,0.0,3,0,0,0
143284826,30.787206145978594,103.85861871916568,1.3811395,-0.0,0.45428512,-0.5307476,-0.08304296,-0.8463215,0.014436424,0.10262723,0.0,3,0,0,0
143488782,30.787206968319964,103.85861750593608,1.3829376,-0.0,0.49365103,-0.601947,-0.17345326,-0.8505276,0.014572972,0.10218823,0.0,3,0,0,0
143692766,30.787207775090547,103.85861642981537,1.3584311,-0.0,0.4047735,-0.45867053,0.03030274,-0.83524233,0.014580681,0.10171539,0.0,3,0,0,0
143896736,30.78720843512331,103.85861554516896,1.3149946,-0.0,0.3223224,-0.4352182,0.097925656,-0.8059777,0.014325721,0.10131589,0.0,3,0,0,0
144097570,30.7872089676657,103.85861448951955,1.2759229,-0.0,0.25990573,-0.512084,0.09550018,-0.79043734,0.014331496,0.10100675,0.0,3,0,0,0
144301628,30.787209450671323,103.85861323027588,1.2684773,-0.0,0.22853829,-0.55070883,-0.023905428,-0.7797152,0.0143706575,0.100714944,0.0,3,0,0,0
144505533,30.787209818474516,103.85861220143728,1.2964541,-0.0,0.17281982,-0.40214,-0.0032262756,-0.78579307,0.014528854,0.100238666,0.0,3,0,0,0
144705605,30.78721014693742,103.8586113890293,1.3207569,-0.0,0.21166949,-0.37982902,0.023472568,-0.80388284,0.014511957,0.09984876,0.0,3,0,0,0
144905564,30.78721057698233,103.85861043850655,1.3262844,-0.0,0.2881219,-0.49277213,0.021517431,-0.82585037,0.014516577,0.09959622,0.0,3,0,0,0
145109572,30.787211132709192,103.85860925169086,1.3368682,-0.0,0.32534936,-0.5344792,-0.074158005,-0.880776,0.014505543,0.099235274,0.0,3,0,0,0
145314423,30.78721173677858,103.85860807853014,1.3773801,-0.0,0.31748998,-0.38850155,-0.07277358,-0.92980456,0.014650973,0.09894701,0.0,3,0,0,0
145514418,30.78721231827396,103.85860739373412,1.3832775,-0.0,0.29278252,-0.1747711,-0.024677832,-0.91083705,0.014637089,0.098615155,0.0,3,0,0,0
145718442,30.787212864897548,103.85860716566498,1.3685733,-0.0,0.23622023,-0.018672997,-0.030960854,-0.8638697,0.014612303,0.0982904,0.0,3,0,0,0
145922414,30.787213190864083,103.8586072345887,1.3674253,-0.0,0.122550346,0.049972627,-0.035323173,-0.8084885,0.014794198,0.09804091,0.0,3,0,0,0
146126434,30.787213296262475,103.85860735548181,1.3709115,-0.0,0.064619325,-0.008116553,-0.037792157,-0.7836685,0.014834461,0.09774448,0.0,3,0,0,0
146326453,30.787213267691133,103.8586073062555,1.3751881,-0.0,-0.0031789972,-0.04625296,-0.030424956,-0.77084655,0.014870179,0.09746216,0.0,3,0,0,0
146531305,30.787213128690652,103.85860701657572,1.3690932,-0.0,-0.045553766,-0.13517098,-0.009117049,-0.78144217,0.014574956,0.09725079,0.0,3,0,0,0
146735219,30.787212959166517,103.85860651450616,1.3589529,-0.0,-0.06120131,-0.22312632,-0.015925316,-0.8063655,0.0146132335,0.09699588,0.0,3,0,0,0
146935202,30.787212836003143,103.85860585016917,1.359168,-0.0,-0.017411431,-0.31328592,-0.02745957,-0.8194669,0.014595194,0.09685113,0.0,3,0,0,0
147139250,30.78721284171653,103.85860510770345,1.3606364,-0.0,0.05196125,-0.3412581,-0.013482549,-0.81672287,0.014764685,0.0966678,0.0,3,0,0,0
147343227,30.78721302936001,103.85860448466323,1.3584707,-0.0,0.12434885,-0.29499468,-0.04068636,-0.7550761,0.014723764,0.09642316,0.0,3,0,0,0
147544005,30.78721351855507,103.85860376425595,1.3631281,-0.0,0.31599212,-0.3944488,0.015840717,-0.7535338,0.014714827,0.09619011,0.0,3,0,0,0
147743988,30.787214263591608,103.85860276308898,1.3614053,-0.0,0.44364703,-0.5690281,0.04627165,-0.76060665,0.014650389,0.096072964,0.0,3,0,0,0
147947979,30.78721520640553,103.85860163882988,1.3873003,-0.0,0.55175287,-0.5567838,-0.095144674,-0.8373265,0.014736179,0.09590909,0.0,3,0,0,0
148151978,30.787216064870314,103.85860087227849,1.406445,-0.0,0.43447208,-0.35078117,-0.054031886,-0.86637557,0.014741336,0.09579867,0.0,3,0,0,0
148356023,30.787216722208548,103.85860025321895,1.4087526,-0.0,0.29149532,-0.353897,0.015913207,-0.81058466,0.015705297,0.09692115,0.0,3,0,0,0
148555969,30.78721726366186,103.85859946474882,1.3974671,-0.0,0.31258392,-0.54484695,0.011359965,-0.7840943,0.015280419,0.09664859,0.0,3,0,0,0
148760775,30.787217906001516,103.85859822081962,1.3960446,-0.0,0.28016257,-0.6787656,-0.063630626,-0.85964787,0.015950948,0.09813036,0.0,3,0,0,0
148964805,30.787218498819822,103.85859675440229,1.43856,-0.0,0.2212874,-0.7028591,-0.18418679,-0.94555104,0.015085543,0.09759092,0.0,3,0,0,0
149164899,30.787218876226145,103.85859544348365,1.4801033,-0.0,0.1135391,-0.6388609,-0.12111733,-1.0829494,0.014812563,0.097248435,0.0,3,0,0,0
149368762,30.78721908256893,103.85859400352786,1.5238148,-0.0,0.016905325,-0.656396,-0.112438105,-1.2479787,0.014677103,0.09688548,0.0,3,0,0,0
149572764,30.787219118866695,103.8585926108542,1.5307539,-0.0,-0.08189924,-0.64201736,-0.13891937,-1.4967518,0.014779079,0.09676642,0.0,3,0,0,0
149776786,30.78721900835355,103.85859148698738,1.4939611,-0.0,-0.14304979,-0.45334294,0.04109988,-1.7399019,0.01476042,0.096484445,0.0,3,0,0,0
149976840,30.787218577261132,103.85859055602268,1.4461681,-0.0,-0.29977435,-0.42413986,0.110056326,-1.8977242,0.014749318,0.096333146,0.0,3,0,0,0
150181569,30.787217941155888,103.85858977551001,1.4231867,-0.0,-0.40218517,-0.39742345,0.07537023,-2.0370932,0.014988197,0.096158005,0.0,3,0,0,0
150385597,30.787217215719956,103.85858888884744,1.4360383,-0.0,-0.4363795,-0.46447414,-0.06239695,-2.1568813,0.015074193,0.09593226,0.0,3,0,0,0
150585593,30.78721655343126,103.85858776184614,1.4302851,-0.0,-0.34546778,-0.5460287,0.049857203,-2.194544,0.015140267,0.09571168,0.0,3,0,0,0
150789590,30.787215682285044,103.85858623817906,1.4430077,-0.0,-0.45143574,-0.72036624,0.08456108,-2.2436335,0.0141161475,0.094961375,0.0,3,0,0,0
150993542,30.787214760733544,103.85858460283117,1.440108,-0.0,-0.44276717,-0.74717426,-0.10467766,-2.319542,0.015472334,0.095482096,0.0,3,0,0,0
151197577,30.787213850395965,103.85858301854414,1.4775528,-0.0,-0.42040357,-0.6933638,-0.11375785,-2.4275327,0.016074663,0.09662232,0.0,3,0,0,0
151398372,30.787213148883136,103.85858172551171,1.4488147,-0.0,-0.39325175,-0.5943092,0.10122428,-2.463303,0.015528438,0.09634415,0.0,3,0,0,0
151602353,30.787212338035243,103.85858035835662,1.3793168,-0.0,-0.46669224,-0.64087,0.17575234,-2.463563,0.015260273,0.096152015,0.0,3,0,0,0
151806381,30.787211370236566,103.85857884972494,1.3403249,-0.0,-0.48141843,-0.68082887,0.024989154,-2.4652002,0.014075168,0.095026866,0.0,3,0,0,0
152006400,30.787210315847208,103.8585773682885,1.3416576,-0.0,-0.47447228,-0.7089908,-0.020471541,-2.4174895,0.014056835,0.09494322,0.0,3,0,0,0
152206414,30.787209274469696,103.85857605963716,1.3534211,-0.0,-0.60054153,-0.695638,0.113148786,-2.4104683,0.014042799,0.09476077,0.0,3,0,0,0
152411272,30.78720789947204,103.85857438710615,1.3437654,-0.0,-0.75301856,-0.82615995,0.32441336,-2.4063551,0.014752224,0.09539539,0.0,3,0,0,0
152615212,30.787206391521195,103.85857251890792,1.3100721,-0.0,-0.7561809,-0.83816016,0.10013165,-2.4314613,0.014624588,0.09534847,0.0,3,0,0,0
152815292,30.78720519809544,103.8585708576982,1.2765793,-0.0,-0.6985033,-0.7874395,-0.013960357,-2.4415572,0.01437869,0.09514357,0.0,3,0,0,0
153019215,30.787204022476935,103.8585693328636,1.2496842,-0.0,-0.67685,-0.7072812,0.112476535,-2.4366164,0.014221055,0.09495462,0.0,3,0,0,0
153223314,30.78720285968197,103.85856791461826,1.2450522,-0.0,-0.6875077,-0.6404662,-0.08210778,-2.3861377,0.01508578,0.095826924,0.0,3,0,0,0
153427201,30.78720175575067,103.85856659649781,1.2401251,-0.0,-0.64772594,-0.62926865,0.09058016,-2.3688555,0.014756146,0.09554175,0.0,3,0,0,0
153628013,30.787200491575753,103.85856526172498,1.1738495,-0.0,-0.7670739,-0.680136,0.20594749,-2.3900614,0.0145183625,0.09531325,0.0,3,0,0,0
153832059,30.78719907754934,103.8585637717083,1.144282,-0.0,-0.87133163,-0.735166,-0.03062839,-2.39007,0.014109953,0.09518139,0.0,3,0,0,0
154035995,30.787197589671447,103.85856235783616,1.1620932,-0.0,-0.84028953,-0.6120958,0.02323471,-2.3821945,0.014043222,0.09509344,0.0,3,0,0,0
154235951,30.78719618598923,103.85856138525128,1.1421402,-0.0,-0.8152874,-0.43381706,0.15889585,-2.3855243,0.013999003,0.09490785,0.0,3,0,0,0
154439992,30.78719479858973,103.85856047751446,1.1313813,-0.0,-0.8501945,-0.45451817,0.05153007,-2.3811445,0.0140751125,0.09488793,0.0,3,0,0,0
154643970,30.787193370678562,103.85855943408647,1.1500856,-0.0,-0.7458102,-0.57820755,0.024802143,-2.3713953,0.014051765,0.09480973,0.0,3,0,0,0
154844810,30.787192141221077,103.85855803664217,1.1406852,-0.0,-0.67842436,-0.77040064,0.14453934,-2.330391,0.014042053,0.094732724,0.0,3,0,0,0
155048775,30.78719106031631,103.85855604812255,1.1312437,-0.0,-0.60836494,-0.9682447,-0.032157324,-2.240611,0.014914261,0.09557958,0.0,3,0,0,0
155252827,30.78719025298777,103.85855390512748,1.1470925,-0.0,-0.3735001,-0.9436784,-0.049698696,-2.1353974,0.014662166,0.09544091,0.0,3,0,0,0
155456769,30.787189783017624,103.85855184338811,1.1466558,-0.0,-0.2512395,-0.98859614,0.07793414,-1.9399894,0.014583778,0.09518752,0.0,3,0,0,0
155656805,30.787189593696354,103.85854986036867,1.1533021,-0.0,-0.032643527,-0.99998325,-0.050393153,-1.6983838,0.0152008515,0.09623326,0.0,3,0,0,0
155860793,30.787189900652546,103.85854798484146,1.1710938,-0.0,0.27356863,-0.8215697,-0.051259924,-1.4424456,0.014845645,0.095992684,0.0,3,0,0,0
156064916,30.78719057476566,103.858546438481,1.1363808,-0.0,0.44987273,-0.7936801,0.09887232,-1.2282203,0.015146384,0.09733506,0.0,3,0,0,0
156268791,30.787191372779514,103.8585448913916,1.1003301,-0.0,0.4667358,-0.7743996,0.022599455,-1.1063945,0.014712754,0.09689313,0.0,3,0,0,0
156469585,30.787191918911645,103.85854352963679,1.0676649,-0.0,0.33271164,-0.76610297,0.034994934,-1.0150837,0.014475637,0.09664102,0.0,3,0,0,0
156673559,30.787192350968485,103.85854208018671,1.003972,-0.0,0.2850388,-0.7926901,0.12912282,-0.98274183,0.014478505,0.09630864,0.0,3,0,0,0
156877567,30.787192829016277,103.85854063871341,0.9925927,-0.0,0.3483936,-0.7256069,0.045607556,-0.98038983,0.014440814,0.09615983,0.0,3,0,0,0
157081563,30.787193449387633,103.85853955740598,1.0001483,-0.0,0.4394563,-0.5439774,0.17382094,-0.9531677,0.014579657,0.096093066,0.0,3,0,0,0
