timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
61720020,0.05532366,0.008449529,-0.11518839,0.00033249857,0.00020370737,-0.2520752,0.0,0.0,0.0,-0.00046642125,0.0,0.0,0.0,0.0,0.0,0.0023132437,0.002313312,0.004888188,0.0009814808,0.0009814823,4.0175214,0.0,0.0,0.0,0.09093495,0.0,0.0,0.0,0.0,0.0,0.001496949,0.033307858,0.043504614,0.0,0.0,0.0,0.0,0.0,0.0
61920782,0.029864877,0.006041078,-0.036151387,0.00014081923,5.7488185e-05,0.111083984,0.0,0.0,0.0,-0.00025334954,0.0,0.0,0.0,0.0,0.0,0.0023226268,0.0023226743,0.004904141,0.0009812736,0.0009812749,4.017003,0.0,0.0,0.0,0.09092156,0.0,0.0,0.0,0.0,0.0,0.0013816257,0.028444257,0.038038515,0.0,0.0,0.0,0.0,0.0,0.0
62124873,0.0023437238,-0.0050369995,-0.076918624,8.279277e-05,0.00023030798,0.04296875,0.0,0.0,0.0,8.778274e-05,0.0,0.0,0.0,0.0,0.0,0.002280912,0.0022809443,0.00487323,0.0009818434,0.0009818444,4.016528,0.0,0.0,0.0,0.090901785,0.0,0.0,0.0,0.0,0.0,0.00059821544,0.026476309,0.03506641,0.0,0.0,0.0,0.0,0.0,0.0
62328816,0.002350245,0.0069644917,0.13283846,7.127915e-05,0.00012996834,-0.34051514,0.0,0.0,0.0,4.8428774e-06,0.0,0.0,0.0,0.0,0.0,0.0023005002,0.002300523,0.0048980988,0.0009845163,0.0009845172,4.0161047,0.0,0.0,0.0,0.09088067,0.0,0.0,0.0,0.0,0.0,0.00069039746,0.009978363,0.0070352615,0.0,0.0,0.0,0.0,0.0,0.0
62528739,-0.00679803,0.0042479434,0.035757817,0.00027553842,4.652061e-05,-0.0010986328,0.0,0.0,0.0,0.00019875169,0.0,0.0,0.0,0.0,0.0,0.0022913525,0.0022913772,0.0048999265,0.0009843336,0.0009843344,4.015667,0.0,0.0,0.0,0.09086053,0.0,0.0,0.0,0.0,0.0,0.00066591793,0.007191297,0.0051499614,0.0,0.0,0.0,0.0,0.0,0.0
62732806,0.026888091,0.0016671587,-0.046150833,-5.4726494e-05,5.258771e-06,-0.16687012,0.0,0.0,0.0,0.00017820299,0.0,0.0,0.0,0.0,0.0,0.0022713488,0.0022713798,0.004887537,0.000984547,0.0009845478,4.01528,0.0,0.0,0.0,0.090851076,0.0,0.0,0.0,0.0,0.0,0.00060125365,0.009530583,0.009620867,0.0,0.0,0.0,0.0,0.0,0.0
62936777,-0.011914901,0.0009666621,0.10426019,8.192961e-05,2.4951587e-05,-0.046081543,0.0,0.0,0.0,0.00033324957,0.0,0.0,0.0,0.0,0.0,0.0022723062,0.0022723458,0.0048964494,0.0009846496,0.0009846508,4.0149455,0.0,0.0,0.0,0.09083196,0.0,0.0,0.0,0.0,0.0,0.00051033264,0.009471249,0.0051764296,0.0,0.0,0.0,0.0,0.0,0.0
63141571,-0.037045497,-0.020023674,-0.036790475,0.0004593482,3.9834005e-05,0.07183838,0.0,0.0,0.0,9.766221e-05,0.0,0.0,0.0,0.0,0.0,0.0022852288,0.002285281,0.004918107,0.0009842153,0.0009842168,4.0146604,0.0,0.0,0.0,0.09081372,0.0,0.0,0.0,0.0,0.0,0.0007849633,0.007518989,0.0055058408,0.0,0.0,0.0,0.0,0.0,0.0
63341569,0.0451697,0.025296845,-0.05950472,3.9127888e-05,-0.00012477196,-0.18579102,0.0,0.0,0.0,-0.008468956,0.0,0.0,0.0,0.0,0.0,0.0022615881,0.00226165,0.004902671,0.0009846629,0.0009846648,4.014345,0.0,0.0,0.0,0.09079818,0.0,0.0,0.0,0.0,0.0,0.0006477221,0.0148232,0.013961748,0.0,0.0,0.0,0.0,0.0,0.0
63545580,-0.007821282,-0.0042003966,-0.014169659,0.00011204777,-7.104702e-05,0.24829102,0.0,0.0,0.0,0.00091060996,0.0,0.0,0.0,0.0,0.0,0.0022637579,0.002263827,0.004910683,0.0009846049,0.0009846071,4.014084,0.0,0.0,0.0,0.09078153,0.0,0.0,0.0,0.0,0.0,0.00021349608,0.009749139,0.00989609,0.0,0.0,0.0,0.0,0.0,0.0
63749575,-0.014044506,0.037110366,0.12743783,0.00030542538,-0.00044813452,-0.1385498,0.0,0.0,0.0,0.0014080852,0.0,0.0,0.0,0.0,0.0,0.002274892,0.0022749675,0.00493035,0.000984118,0.0009841203,4.013804,0.0,0.0,0.0,0.090765595,0.0,0.0,0.0,0.0,0.0,0.00080064347,0.013915644,0.009408567,0.0,0.0,0.0,0.0,0.0,0.0
63953596,0.031298235,-0.014793448,-0.13047321,7.308542e-05,-0.0003057926,-0.11730957,0.0,0.0,0.0,0.0014057755,0.0,0.0,0.0,0.0,0.0,0.0022677998,0.0022678617,0.0048975614,0.0009843522,0.0009843544,4.01353,0.0,0.0,0.0,0.09075195,0.0,0.0,0.0,0.0,0.0,0.0004839501,0.014439766,0.012570177,0.0,0.0,0.0,0.0,0.0,0.0
64153657,-0.01727741,-0.010578407,-0.016697522,0.00030972727,-0.00036017573,-0.16149902,0.0,0.0,0.0,0.0014286488,0.0,0.0,0.0,0.0,0.0,0.00225665,0.002256689,0.0049239653,0.0009841089,0.0009841106,4.013285,0.0,0.0,0.0,0.09073719,0.0,0.0,0.0,0.0,0.0,0.00031940872,0.010141256,0.013186754,0.0,0.0,0.0,0.0,0.0,0.0
64358404,0.018331172,-0.008605959,-0.022575216,0.00012678734,-0.0002664814,-0.46520996,0.0,0.0,0.0,-0.008092463,0.0,0.0,0.0,0.0,0.0,0.0022656335,0.0022656436,0.004941387,0.0009839184,0.0009839194,4.013083,0.0,0.0,0.0,0.09072457,0.0,0.0,0.0,0.0,0.0,0.00042585353,0.00964132,0.013596427,0.0,0.0,0.0,0.0,0.0,0.0
64562396,0.033270944,0.0128027275,0.0033104531,-0.00013598951,-0.00034909748,0.012390137,0.0,0.0,0.0,0.0012132823,0.0,0.0,0.0,0.0,0.0,0.0022752637,0.0022752457,0.004954596,0.0009863807,0.0009863805,4.012851,0.0,0.0,0.0,0.09071095,0.0,0.0,0.0,0.0,0.0,0.0007776136,0.00731249,0.006405266,0.0,0.0,0.0,0.0,0.0,0.0
64762403,-0.0057905833,-0.011780459,0.011544814,-0.0001424422,-0.00015310681,-0.036132812,0.0,0.0,0.0,0.001240179,0.0,0.0,0.0,0.0,0.0,0.0022364422,0.0022364047,0.004914878,0.0009866431,0.000986642,4.012633,0.0,0.0,0.0,0.09069787,0.0,0.0,0.0,0.0,0.0,0.00043383584,0.00325754,0.003723653,0.0,0.0,0.0,0.0,0.0,0.0
64966375,0.026203755,-0.017260522,-0.032620616,-0.00025491684,-4.1127612e-05,-0.16308594,0.0,0.0,0.0,0.008780658,0.0,0.0,0.0,0.0,0.0,0.0022411984,0.0022411488,0.0049224077,0.0009868158,0.000986814,4.012465,0.0,0.0,0.0,0.09068528,0.0,0.0,0.0,0.0,0.0,0.00057983166,0.007192602,0.0068203066,0.0,0.0,0.0,0.0,0.0,0.0
65170603,-0.006796906,-0.0003220493,0.06477827,0.0005877189,0.0003653171,0.03387451,0.0,0.0,0.0,0.0005901605,0.0,0.0,0.0,0.0,0.0,0.0022503156,0.0022502516,0.004910473,0.0009683733,0.0009683726,4.012114,0.0,0.0,0.0,0.09067217,0.0,0.0,0.0,0.0,0.0,0.00051905104,0.020245655,0.012320005,0.0,0.0,0.0,0.0,0.0,0.0
65371218,-0.004180859,-0.009398891,-0.055061124,-0.0040298104,-0.004254205,-0.23400879,0.0,0.0,0.0,0.0007967204,0.0,0.0,0.0,0.0,0.0,0.0022400557,0.0022399905,0.00493762,0.0009816573,0.000981655,4.0121098,0.0,0.0,0.0,0.090660594,0.0,0.0,0.0,0.0,0.0,0.0004971406,0.0090199,0.0048853145,0.0,0.0,0.0,0.0,0.0,0.0
65575221,-0.004180859,-0.009398891,-0.055061124,-7.648417e-05,0.00013082425,-0.013244629,0.0,0.0,0.0,0.00066670775,0.0,0.0,0.0,0.0,0.0,0.0022400557,0.0022399905,0.00493762,0.0009872922,0.0009872892,4.011948,0.0,0.0,0.0,0.09064944,0.0,0.0,0.0,0.0,0.0,0.0003923619,0.0054416014,0.0030013307,0.0,0.0,0.0,0.0,0.0,0.0
65779273,-0.001635279,0.0033954117,-0.100923285,2.143113e-05,0.00014666293,-0.12060547,0.0,0.0,0.0,0.00057032704,0.0,0.0,0.0,0.0,0.0,0.0022540065,0.0022539352,0.004956701,0.0009865655,0.0009865626,4.011779,0.0,0.0,0.0,0.0906387,0.0,0.0,0.0,0.0,0.0,0.00040705208,0.01537873,0.016585326,0.0,0.0,0.0,0.0,0.0,0.0
65983210,-0.011981621,0.003485435,0.0116984295,-0.0006855423,-0.0015575085,-0.1161499,0.0,0.0,0.0,0.0007800013,0.0,0.0,0.0,0.0,0.0,0.002222914,0.0022228449,0.0049262443,0.0009808732,0.0009808706,4.0116377,0.0,0.0,0.0,0.09062832,0.0,0.0,0.0,0.0,0.0,0.0005713812,0.009422904,0.010887671,0.0,0.0,0.0,0.0,0.0,0.0
66183200,0.01402531,-0.007105806,0.00039923814,0.0025314202,-0.0011769151,0.14770508,0.0,0.0,0.0,0.00072823465,0.0,0.0,0.0,0.0,0.0,0.0022285793,0.0022285234,0.0049336622,0.00098118,0.0009811773,4.011499,0.0,0.0,0.0,0.09061829,0.0,0.0,0.0,0.0,0.0,0.00033779998,0.001078458,0.0052370997,0.0,0.0,0.0,0.0,0.0,0.0
66387243,0.011702394,0.0058459183,-0.058447737,0.0035047124,0.0004544016,-0.28985596,0.0,0.0,0.0,0.0005977899,0.0,0.0,0.0,0.0,0.0,0.0022428753,0.002242836,0.0049545695,0.0009839535,0.0009839509,4.0113673,0.0,0.0,0.0,0.09060861,0.0,0.0,0.0,0.0,0.0,0.00044709502,0.015243145,0.010778432,0.0,0.0,0.0,0.0,0.0,0.0
66592026,0.011702394,0.0058459183,-0.058447737,0.0002758681,0.00018866052,-0.09741211,0.0,0.0,0.0,0.009809375,0.0,0.0,0.0,0.0,0.0,0.0022428753,0.002242836,0.0049545695,0.0009861877,0.0009861856,4.0112286,0.0,0.0,0.0,0.09060033,0.0,0.0,0.0,0.0,0.0,0.00051045755,0.006101342,0.005629451,0.0,0.0,0.0,0.0,0.0,0.0
66791969,0.0063366285,0.015101686,-0.031696003,0.014609961,0.0012661256,0.046691895,0.0,0.0,0.0,0.0019737482,0.0,0.0,0.0,0.0,0.0,0.0022076806,0.0022076778,0.0049174903,0.0009798903,0.0009798892,4.0109487,0.0,0.0,0.0,0.09059405,0.0,0.0,0.0,0.0,0.0,0.00068510574,0.018311538,0.015471765,0.0,0.0,0.0,0.0,0.0,0.0
66995968,0.0063366285,0.015101686,-0.031696003,0.00018019322,-4.423113e-06,0.13000488,0.0,0.0,0.0,0.011363402,0.0,0.0,0.0,0.0,0.0,0.0022076806,0.0022076778,0.0049174903,0.0009854112,0.0009854106,4.0110016,0.0,0.0,0.0,0.09059079,0.0,0.0,0.0,0.0,0.0,0.00045217652,0.0076770056,0.010932126,0.0,0.0,0.0,0.0,0.0,0.0
67199968,0.0011195987,0.000113474205,-0.10972228,-0.00019774644,3.6990998e-05,-0.07287598,0.0,0.0,0.0,0.011083841,0.0,0.0,0.0,0.0,0.0,0.0022124723,0.0022125014,0.004922239,0.0009689998,0.00096899975,4.010907,0.0,0.0,0.0,0.09058162,0.0,0.0,0.0,0.0,0.0,0.0004441516,0.027244195,0.0147862835,0.0,0.0,0.0,0.0,0.0,0.0
67403970,0.0011195987,0.000113474205,-0.10972228,0.00027906033,0.00031445635,-0.28460693,0.0,0.0,0.0,0.010889843,0.0,0.0,0.0,0.0,0.0,0.0022124723,0.0022125014,0.004922239,0.000986984,0.000986985,4.010818,0.0,0.0,0.0,0.090573736,0.0,0.0,0.0,0.0,0.0,0.0005094279,0.012398739,0.011299358,0.0,0.0,0.0,0.0,0.0,0.0
67604855,0.02201308,-0.012886607,0.047577478,0.00031541765,0.00024583435,-0.064453125,0.0,0.0,0.0,0.008931369,0.0,0.0,0.0,0.0,0.0,0.002202672,0.0022027,0.004878274,0.00096883543,0.0009688359,4.010584,0.0,0.0,0.0,0.09056604,0.0,0.0,0.0,0.0,0.0,0.0007256749,0.01468838,0.006901804,0.0,0.0,0.0,0.0,0.0,0.0
67808757,-0.013783179,0.020668322,0.054978527,0.0007384119,-0.0018412778,-0.047058105,0.0,0.0,0.0,0.010779738,0.0,0.0,0.0,0.0,0.0,0.0022185752,0.002218596,0.0049243164,0.00096973433,0.000969735,4.0104947,0.0,0.0,0.0,0.090557665,0.0,0.0,0.0,0.0,0.0,0.00056601135,0.020334292,0.014653391,0.0,0.0,0.0,0.0,0.0,0.0
68012837,-0.0010089511,0.014382614,0.0091060735,-0.0002526039,-0.0014713282,-0.009399414,0.0,0.0,0.0,0.0018234849,0.0,0.0,0.0,0.0,0.0,0.0022326177,0.0022326345,0.0049522687,0.0009717025,0.0009717031,4.0104218,0.0,0.0,0.0,0.09055041,0.0,0.0,0.0,0.0,0.0,0.00056270586,0.012670639,0.010632197,0.0,0.0,0.0,0.0,0.0,0.0
68212878,0.009239319,-0.010367897,-0.014467172,-0.0011789205,0.00039336918,-0.05609131,0.0,0.0,0.0,0.0016192049,0.0,0.0,0.0,0.0,0.0,0.0022143298,0.0022143456,0.004937858,0.0009718214,0.0009718219,4.010329,0.0,0.0,0.0,0.090544015,0.0,0.0,0.0,0.0,0.0,0.00036588384,0.002922945,0.0047014025,0.0,0.0,0.0,0.0,0.0,0.0
68416796,0.0059895255,-0.028312774,-0.03190197,-0.0010820999,0.0018180299,0.118652344,0.0,0.0,0.0,0.0012570322,0.0,0.0,0.0,0.0,0.0,0.0022420217,0.0022420425,0.004977134,0.00097155885,0.00097155926,4.010254,0.0,0.0,0.0,0.09053626,0.0,0.0,0.0,0.0,0.0,0.0005928479,0.011311555,0.00397537,0.0,0.0,0.0,0.0,0.0,0.0
68620865,0.0038151722,0.009727763,-0.13388571,-0.0008634697,-0.0011082651,-0.034851074,0.0,0.0,0.0,0.0012627095,0.0,0.0,0.0,0.0,0.0,0.0022089307,0.0022089456,0.0049373438,0.0009698531,0.0009698535,4.010173,0.0,0.0,0.0,0.09052814,0.0,0.0,0.0,0.0,0.0,0.00040650857,0.03529926,0.024053488,0.0,0.0,0.0,0.0,0.0,0.0
68821574,0.02287637,0.03684627,0.033804417,-0.002362539,-0.003203132,-0.3463745,0.0,0.0,0.0,0.010937527,0.0,0.0,0.0,0.0,0.0,0.002240719,0.002240723,0.00497721,0.0009698189,0.00096981926,4.0100856,0.0,0.0,0.0,0.09052231,0.0,0.0,0.0,0.0,0.0,0.0007247782,0.014234357,0.0110909995,0.0,0.0,0.0,0.0,0.0,0.0
69021567,-0.0046948288,0.004772801,0.07617968,-0.0002150021,-0.0009004009,-0.089782715,0.0,0.0,0.0,0.010848403,0.0,0.0,0.0,0.0,0.0,0.0022202684,0.002220256,0.0049552894,0.0009697815,0.0009697817,4.010007,0.0,0.0,0.0,0.09051679,0.0,0.0,0.0,0.0,0.0,0.0007360982,0.01684682,0.0056271926,0.0,0.0,0.0,0.0,0.0,0.0
69225585,-0.014437224,-0.017176092,0.04539033,0.00055707945,0.0008642181,-0.2738037,0.0,0.0,0.0,0.01049009,0.0,0.0,0.0,0.0,0.0,0.0022075768,0.0022075507,0.0049405126,0.00096982927,0.0009698293,4.009947,0.0,0.0,0.0,0.090512685,0.0,0.0,0.0,0.0,0.0,0.00044566477,0.018554818,0.010602984,0.0,0.0,0.0,0.0,0.0,0.0
69429572,-0.020914478,-0.013428366,-0.1283991,6.0908496e-07,-8.767238e-06,-0.20843506,0.0,0.0,0.0,-0.00021405518,0.0,0.0,0.0,0.0,0.0,0.002226035,0.0022259904,0.0049640182,0.0009722014,0.000972201,4.009893,0.0,0.0,0.0,0.09050857,0.0,0.0,0.0,0.0,0.0,0.00053210516,0.023134617,0.012661812,0.0,0.0,0.0,0.0,0.0,0.0
69633562,-0.0056288126,-0.00021302089,0.08889073,0.00014565384,1.153184e-05,0.1595459,0.0,0.0,0.0,0.010516569,0.0,0.0,0.0,0.0,0.0,0.0022085425,0.0022085044,0.0049463096,0.0009722561,0.0009722554,4.0098286,0.0,0.0,0.0,0.09050164,0.0,0.0,0.0,0.0,0.0,0.00041472045,0.011055279,0.0047750887,0.0,0.0,0.0,0.0,0.0,0.0
69833602,-0.03439276,-0.00069849973,-0.07650035,0.0002778701,7.26257e-06,0.054382324,0.0,0.0,0.0,0.0013897121,0.0,0.0,0.0,0.0,0.0,0.0022362869,0.0022362745,0.0049841474,0.0009719282,0.0009719274,4.0097694,0.0,0.0,0.0,0.09049495,0.0,0.0,0.0,0.0,0.0,0.0004979282,0.01699037,0.009120778,0.0,0.0,0.0,0.0,0.0,0.0
70038378,-0.0053249253,-0.031446088,-0.0437276,0.00029951602,1.5682774e-05,-0.5470581,0.0,0.0,0.0,0.0011525154,0.0,0.0,0.0,0.0,0.0,0.0022039611,0.0022039828,0.0049427613,0.000971979,0.0009719785,4.0097203,0.0,0.0,0.0,0.090491116,0.0,0.0,0.0,0.0,0.0,0.00046235864,0.017654825,0.013663959,0.0,0.0,0.0,0.0,0.0,0.0
70242446,0.0066390876,-0.012948625,-0.06912455,0.000580585,0.0003303617,-0.17578125,0.0,0.0,0.0,0.00085675716,0.0,0.0,0.0,0.0,0.0,0.0022366075,0.0022366638,0.004983932,0.0009721677,0.0009721678,4.009656,0.0,0.0,0.0,0.09048724,0.0,0.0,0.0,0.0,0.0,0.00042101726,0.022958158,0.018961867,0.0,0.0,0.0,0.0,0.0,0.0
70442397,-0.005829431,-0.0092432955,0.003250584,0.0006172311,0.00043965192,0.09429932,0.0,0.0,0.0,0.0023600757,0.0,0.0,0.0,0.0,0.0,0.002202287,0.0022023518,0.0049428176,0.00097225193,0.0009722527,4.009591,0.0,0.0,0.0,0.09048084,0.0,0.0,0.0,0.0,0.0,0.00044785222,0.008538741,0.008876669,0.0,0.0,0.0,0.0,0.0,0.0
70646370,-0.0047903694,0.0029056482,-0.034002773,0.0007594478,0.00049417594,0.11175537,0.0,0.0,0.0,0.009861022,0.0,0.0,0.0,0.0,0.0,0.002221216,0.0022212875,0.0049664867,0.00097233156,0.0009723328,4.0095377,0.0,0.0,0.0,0.09047464,0.0,0.0,0.0,0.0,0.0,0.00048596313,0.008327422,0.007377659,0.0,0.0,0.0,0.0,0.0,0.0
70850433,0.0061602555,0.0010718629,-0.010339808,0.00060929905,0.0004477547,0.123535156,0.0,0.0,0.0,0.0005287975,0.0,0.0,0.0,0.0,0.0,0.0022060806,0.0022061442,0.004948925,0.000972531,0.00097253255,4.00949,0.0,0.0,0.0,0.09047047,0.0,0.0,0.0,0.0,0.0,0.00050399837,0.0051943287,0.0026203825,0.0,0.0,0.0,0.0,0.0,0.0
