timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
14823142,17.691673,17.56992,0.0,0.038368233,0.0,0.08002609,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
15315992,17.56324,17.570173,0.0293,0.029384214,0.0,0.0827631,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
15819928,17.499023,17.573814,0.0,0.03411878,0.0,0.08813496,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
16324811,17.611403,17.568674,0.0,0.027668646,0.0,0.09165728,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
16816748,17.627457,17.566742,0.0,0.031516485,0.0,0.09663401,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
17321517,17.723782,17.565802,0.0,0.03439272,0.0,0.10210326,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
17825577,17.499023,17.566774,0.0,0.032112144,0.0,0.10611263,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
18317549,17.499023,17.55935,0.0879,0.022419885,0.0,0.10787305,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
18822383,17.707727,17.569855,0.0,0.029950885,0.0,0.112575345,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
19326328,17.659565,17.567308,0.0,0.027987707,0.0,0.116189145,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
19819187,17.515078,17.56368,0.1172,0.037712727,0.0,0.1220781,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
20323148,17.499023,17.566381,0.0,0.025386196,0.0,0.12461559,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
20827953,17.48297,17.569715,0.0,0.022785604,0.0,0.128135,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
21319929,17.48297,17.563332,0.0,0.023563316,0.0,0.13174967,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
21824900,17.48297,17.568954,0.0,0.033042252,0.0,0.13702457,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
22328794,17.627457,17.571478,0.0,0.036765456,0.0,0.14249265,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
22820732,17.64351,17.572994,0.0,0.03602389,0.0,0.1469842,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
23325538,17.499023,17.566738,0.0,0.029894216,0.0,0.15099068,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
23829526,17.499023,17.555758,0.1172,0.031545315,0.0,0.15528911,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
24322302,17.611403,17.564217,0.0,0.023531478,0.0,0.15782714,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
24826324,17.691673,17.573622,0.0,0.033165768,0.0,0.16319998,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
25331172,17.499023,17.57151,0.0,0.033248316,0.0,0.16792327,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
25823147,17.611403,17.573568,0.0,0.026346883,0.0,0.17095158,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
26327958,17.499023,17.580067,0.0,0.030721845,0.0,0.17544423,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
26831979,17.531132,17.562336,0.0586,0.03241431,0.0,0.18081883,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
27324793,17.48297,17.568926,0.1172,0.036751885,0.0,0.1860102,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
27828721,17.499023,17.56999,0.0,0.024697766,0.0,0.1885491,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
28332740,17.691673,17.573439,0.0,0.021192446,0.0,0.1906973,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
28837523,17.499023,17.574133,0.0,0.025575263,0.0,0.19499452,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
29329523,17.691673,17.564983,0.0293,0.026525345,0.0,0.19890013,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
29834323,17.515078,17.571371,0.0879,0.03411869,0.0,0.20427424,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
30338335,17.611403,17.56138,0.0,0.023677083,0.0,0.20652114,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
30830358,17.499023,17.560719,0.0,0.024788383,0.0,0.21013856,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
31335159,17.723782,17.560783,0.0,0.024554534,0.0,0.21364829,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
31839156,17.48297,17.567535,0.1172,0.030535363,0.0,0.21833786,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
32331909,17.499023,17.565956,0.1172,0.03376208,0.0,0.22353613,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
32835929,17.531132,17.566107,0.0,0.03051887,0.0,0.22783825,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
33340725,17.48297,17.564402,0.0,0.0332735,0.0,0.2332184,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
33832702,17.531132,17.573805,0.0,0.0337182,0.0,0.23770937,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
34337521,17.499023,17.56338,0.0879,0.023913568,0.0,0.2399511,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
34841497,17.499023,17.562216,0.0,0.027215092,0.0,0.24405044,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
35333551,17.48297,17.556767,0.0,0.025831385,0.0,0.24756813,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
35838349,17.499023,17.555426,0.0,0.024992237,0.0,0.25080624,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
36342358,17.707727,17.556028,0.1172,0.03283403,0.0,0.25588962,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
36835143,17.515078,17.56286,0.0,0.031741686,0.0,0.25992548,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
37339164,17.627457,17.56329,0.0293,0.026024817,0.0,0.26285025,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
37843952,17.723782,17.563927,0.0,0.027597357,0.0,0.26677796,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
38335982,17.852215,17.5753,0.1465,0.033830594,0.0,0.27195537,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
38840721,17.707727,17.56949,0.0,0.026445027,0.0,0.27490428,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
39344784,17.499023,17.566357,0.1172,0.02251131,0.0,0.27764627,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
39848725,17.56324,17.56013,0.0,0.030816423,0.0,0.2827271,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
40341530,17.627457,17.56026,0.1172,0.038119182,0.0,0.2882004,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
40845520,17.547186,17.567703,0.1172,0.03705492,0.0,0.2925932,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
41350343,17.499023,17.559862,0.1172,0.03877745,0.0,0.29828253,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
41854356,17.499023,17.560692,0.1172,0.035434175,0.0,0.30258277,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
42347169,17.707727,17.561176,0.0,0.029715369,0.0,0.30609593,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
42851231,17.499023,17.56492,0.0,0.027703265,0.0,0.3091222,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
43355165,17.48297,17.565262,0.0,0.026563754,0.0,0.3127333,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
43859939,17.515078,17.561241,0.0,0.025558174,0.0,0.3162525,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
44363934,17.499023,17.55751,0.0,0.028124891,0.0,0.32045603,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
44856715,17.48297,17.55757,0.0,0.03630353,0.0,0.32614332,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
45360730,17.48297,17.56055,0.1172,0.030476782,0.0,0.32985607,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
45865526,17.515078,17.554918,0.1172,0.035427265,0.0,0.33503297,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
46369532,17.611403,17.56699,0.0,0.028938435,0.0,0.33845332,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
46861513,17.691673,17.565886,0.0,0.02723146,0.0,0.34196806,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
47366335,17.499023,17.558975,0.0,0.02745261,0.0,0.3458784,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
47870322,17.499023,17.566208,0.0,0.026468825,0.0,0.3493937,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
48363130,17.659565,17.561771,0.0293,0.020768357,0.0,0.35183638,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
48867169,17.48297,17.56056,0.0,0.024093386,0.0,0.35545203,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
49371920,17.499023,17.561817,0.0586,0.029574735,0.0,0.36036053,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
49863928,17.499023,17.561308,0.0,0.030841488,0.0,0.36465284,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
50368729,17.499023,17.562107,0.0,0.027867649,0.0,0.36808124,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
50872792,17.691673,17.563532,0.1172,0.029148396,0.0,0.37247646,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
51364787,17.67562,17.56289,0.0,0.024680473,0.0,0.37511492,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
51869544,17.515078,17.5647,0.0,0.024625998,0.0,0.37853396,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
52373531,17.64351,17.563845,0.0,0.027950604,0.0,0.3831256,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
52866393,17.499023,17.560427,0.0,0.03233027,0.0,0.38830107,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
53370358,17.547186,17.555367,0.0,0.032833014,0.0,0.39269045,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
53875141,17.499023,17.552483,0.0,0.036540903,0.0,0.39825946,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
54367179,17.48297,17.55559,0.0,0.028666576,0.0,0.40158007,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
54871156,17.48297,17.555155,0.0,0.027872745,0.0,0.40519813,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
55375951,17.64351,17.554066,0.0,0.0209365,0.0,0.4072448,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
55867929,17.48297,17.554932,0.1172,0.031089697,0.0,0.41242763,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
56372738,17.595348,17.559566,0.1172,0.034028012,0.0,0.4174041,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
56876730,17.466915,17.560127,0.1465,0.02759014,0.0,0.42053276,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
57369510,17.547186,17.551424,0.0,0.039536938,0.0,0.42708117,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
57873551,17.466915,17.552046,0.0,0.032522004,0.0,0.4306951,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
58378367,17.659565,17.559402,0.0,0.027315296,0.0,0.43394002,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
58870318,17.579294,17.557615,0.0293,0.021768227,0.0,0.43608862,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
59374380,17.67562,17.54556,0.0,0.021068204,0.0,0.43921658,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
59879160,17.48297,17.543612,0.0,0.021470206,0.0,0.44234282,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
60383197,17.547186,17.551788,0.1172,0.023466757,0.0,0.44546306,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
60875936,17.64351,17.555943,0.0,0.019771291,0.0,0.44814292,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
61379924,17.691673,17.561607,0.1758,0.022111718,0.0,0.4512664,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
61884709,17.48297,17.56375,0.0,0.021074288,0.0,0.4544877,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
62388740,17.48297,17.558037,0.0,0.022775328,0.0,0.45771244,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
62892738,17.691673,17.553986,0.0,0.027859818,0.0,0.4620134,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
63385542,17.515078,17.558025,0.0,0.029984111,0.0,0.46601376,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
63889511,17.48297,17.556776,0.0586,0.027377056,0.0,0.46962887,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
64394329,17.515078,17.552057,0.0,0.02633533,0.0,0.47333923,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
64898333,17.48297,17.552593,0.0586,0.034663614,0.0,0.4794956,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
65391176,17.67562,17.559813,0.0,0.029843183,0.0,0.48340014,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
65895163,17.48297,17.567646,0.0586,0.027974498,0.0,0.48691425,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
66399208,17.659565,17.57138,0.0879,0.03184439,0.0,0.4912104,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
66903932,17.402699,17.561867,0.0879,0.02089141,0.0,0.49287188,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
67395947,17.499023,17.561417,0.0,0.029975824,0.0,0.49766153,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
67900791,17.466915,17.559328,0.0,0.02339434,0.0,0.5005197,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
68404816,17.48297,17.557182,0.1465,0.020959964,0.0,0.5033532,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
68897536,17.48297,17.563868,0.0,0.024483014,0.0,0.50698805,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
69401557,17.67562,17.570732,0.1172,0.026937306,0.0,0.51099455,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
69905547,17.48297,17.560125,0.0,0.02929073,0.0,0.5157773,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
70398348,17.64351,17.56372,0.0,0.02395692,0.0,0.5185112,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
70902374,17.67562,17.554209,0.0,0.029539652,0.0,0.52349454,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
71407253,17.499023,17.556808,0.1172,0.030693518,0.0,0.5276937,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
71899207,17.499023,17.549189,0.0,0.03533795,0.0,0.5333484,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
72403954,17.48297,17.550503,0.0586,0.03977922,0.0,0.5392098,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
72907918,17.48297,17.546926,0.0293,0.028667793,0.0,0.5422386,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
73400745,17.515078,17.548483,0.0,0.027659278,0.0,0.5464412,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
73904853,17.611403,17.547794,0.1172,0.03198349,0.0,0.5516224,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
74408759,17.64351,17.553917,0.0,0.027708547,0.0,0.55542725,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
74901540,17.48297,17.552317,0.0,0.020055238,0.0,0.5572795,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
75405552,17.547186,17.554214,0.0,0.022882152,0.0,0.5609915,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
75910385,17.48297,17.550901,0.1172,0.0259261,0.0,0.5651894,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
76402321,17.466915,17.553764,0.0,0.031321585,0.0,0.57027495,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
76907205,17.611403,17.548426,0.0,0.028584957,0.0,0.5740863,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
77411185,17.691673,17.549965,0.0,0.024648173,0.0,0.5772144,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
77903176,17.466915,17.54919,0.1172,0.027008155,0.0,0.5814095,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
78407951,17.499023,17.55333,0.0,0.033022527,0.0,0.58697677,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
78911935,17.466915,17.549816,0.0,0.0352496,0.0,0.5919592,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
79416748,17.48297,17.552633,0.1172,0.03084697,0.0,0.5960626,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
79908737,17.466915,17.554739,0.0,0.03395661,0.0,0.6011429,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
80413595,17.499023,17.557188,0.0,0.030513136,0.0,0.60524696,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
80917534,17.67562,17.55922,0.0,0.038247395,0.0,0.6113032,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
81421526,17.499023,17.546885,0.1465,0.035798132,0.0,0.61560327,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
81914366,17.48297,17.54705,0.0,0.037896153,0.0,0.6208744,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
82418365,17.547186,17.548698,0.0,0.033523686,0.0,0.62517035,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
82923230,17.627457,17.54988,0.0879,0.035273436,0.0,0.6301533,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
83415185,17.48297,17.55544,0.0,0.027764684,0.0,0.63328165,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
83919939,17.67562,17.553896,0.0,0.032688223,0.0,0.6383566,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
84423945,17.67562,17.550049,0.0,0.028697206,0.0,0.6422582,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
84916743,17.595348,17.554375,0.0,0.029719448,0.0,0.64605844,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
85420749,17.579294,17.552673,0.0293,0.028923692,0.0,0.6499651,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
85924789,17.466915,17.550207,0.0,0.03108517,0.0,0.6547502,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
86417530,17.48297,17.545637,0.0,0.031618956,0.0,0.6585617,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
86921586,17.48297,17.547089,0.1172,0.035168014,0.0,0.6634478,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
87426339,17.579294,17.546333,0.0586,0.031891316,0.0,0.667933,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
87918354,17.466915,17.555574,0.0,0.02920335,0.0,0.67184395,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
88423227,17.56324,17.546097,0.0,0.02713578,0.0,0.67525864,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
88927174,17.595348,17.549042,0.0,0.029498015,0.0,0.6800427,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
89419187,17.67562,17.550913,0.0,0.025831353,0.0,0.68326515,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
89923950,17.466915,17.547714,0.0,0.030682713,0.0,0.68805176,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
90428738,17.595348,17.546974,0.0,0.029211177,0.0,0.69206107,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
90920729,17.515078,17.542664,0.0,0.024837112,0.0,0.6948927,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
91424802,17.691673,17.547705,0.0,0.01723008,0.0,0.696746,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
91929531,17.499023,17.551157,0.0,0.022015959,0.0,0.7005553,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
92421639,17.515078,17.557713,0.1172,0.021540582,0.0,0.7034895,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
92926328,17.627457,17.554224,0.0,0.022604903,0.0,0.7070081,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
93430343,17.67562,17.552958,0.1172,0.029921457,0.0,0.71149826,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
93934427,17.466915,17.551682,0.0,0.028694762,0.0,0.71578926,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
94427254,17.48297,17.545687,0.0879,0.033076856,0.0,0.72040665,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
94931120,17.466915,17.543118,0.1465,0.031485215,0.0,0.7244058,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
95435957,17.611403,17.544567,0.0,0.033787843,0.0,0.7290044,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
95939944,17.48297,17.546017,0.0,0.030796766,0.0,0.73300946,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
96432794,17.499023,17.55595,0.0,0.032593057,0.0,0.73762864,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
96936744,17.48297,17.55585,0.0,0.033443842,0.0,0.7424126,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
97441545,17.595348,17.562372,0.0,0.021538552,0.0,0.74416715,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
97945545,17.659565,17.560003,0.1172,0.027319487,0.0,0.748457,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
98449518,17.499023,17.553755,0.0,0.028896503,0.0,0.7524606,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
98942342,17.611403,17.549187,0.1172,0.02587707,0.0,0.75558794,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
99446330,17.466915,17.5485,0.1172,0.029109485,0.0,0.7601784,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
99951177,17.499023,17.552153,0.0586,0.031381533,0.0,0.7646694,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
100443173,17.67562,17.559385,0.1172,0.032944303,0.0,0.7690623,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
100947947,17.466915,17.554089,0.0,0.02531567,0.0,0.7722961,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
101451934,17.579294,17.546076,0.0,0.028710997,0.0,0.7763006,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
101956804,17.691673,17.545427,0.0,0.021747233,0.0,0.7788389,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
102448738,17.48297,17.551771,0.1172,0.019561848,0.0,0.7811803,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
102952811,17.67562,17.545404,0.0,0.018743707,0.0,0.78381664,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
103457541,17.466915,17.545753,0.0,0.024716696,0.0,0.78772634,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
103961568,17.627457,17.551302,0.0,0.020925509,0.0,0.79016846,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
104466337,17.48297,17.544418,0.0,0.019941332,0.0,0.79280466,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
104958354,17.466915,17.554876,0.1465,0.021221614,0.0,0.7953459,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
105463188,17.48297,17.546057,0.0,0.029808206,0.0,0.80013305,1.0,1.0,0.0,4,0,0,0,0,0,1,1,0,0,0
