timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
58754490,-0.00027524214,0.0034000059,0.008181086,0.996558,0.0032177714,0.004026423,0.082738005,1.0,0.0,0.0,0.0,0
58786406,0.0013787993,0.0015672669,0.008549427,0.99657553,0.0032535119,0.0038885535,0.082532495,1.0,0.0,0.0,0.0,0
58818383,0.00040133623,0.001364148,0.008492572,0.9965927,0.0033087828,0.0037274861,0.082329735,1.0,0.0,0.0,0.0,0
58850440,-0.000878152,0.00093689025,0.008530904,0.9966084,0.0033767617,0.0035703913,0.08214407,1.0,0.0,0.0,0.0,0
58878374,0.00019422174,0.0031236727,0.0032671164,0.9966251,0.0034300443,0.003442053,0.08194349,1.0,0.0,0.0,0.0,0
58910345,0.0007130727,0.0018512746,0.0058286665,0.99664265,0.0034991063,0.0033002545,0.0817331,1.0,0.0,0.0,0.0,0
58942405,-0.00066991197,0.0015485089,0.0076431944,0.99666065,0.003569813,0.0031729816,0.08151484,1.0,0.0,0.0,0.0,0
58974426,-0.00023323204,0.00040874165,0.0081966,0.9966783,0.003631048,0.0030540708,0.08130129,1.0,0.0,0.0,0.0,0
59006484,0.00051719835,0.0013671722,0.007399584,0.9966947,0.0036577627,0.0029067667,0.08110476,1.0,0.0,0.0,0.0,0
59038381,0.0008368301,0.00060387095,0.0053883027,0.9967109,0.0036771249,0.0027641202,0.08090977,1.0,0.0,0.0,0.0,0
59070367,0.0005204631,0.0012242331,0.0020678344,0.9967284,0.0036932933,0.002636133,0.08069675,1.0,0.0,0.0,0.0,0
59102365,-0.0002259356,4.373351e-05,0.0016784125,0.99674445,0.0037016838,0.0025246467,0.080501065,1.0,0.0,0.0,0.0,0
59130395,-0.000870541,0.0022074017,0.0072938656,0.9967574,0.0037060222,0.002450364,0.08034373,1.0,0.0,0.0,0.0,0
59162461,0.0005021193,0.0012315514,0.006468567,0.9967729,0.003697281,0.0023698343,0.08015388,1.0,0.0,0.0,0.0,0
59194442,-0.00013469532,0.00076443073,0.005529844,0.99678534,0.0036980796,0.0022599793,0.0800024,1.0,0.0,0.0,0.0,0
59226336,-0.0008806288,0.0008678436,0.0024089285,0.9967957,0.0036880241,0.0021195032,0.07987713,1.0,0.0,0.0,0.0,0
59258364,-0.0015159913,1.5874393e-06,0.00084817497,0.99680644,0.0036784322,0.0019801012,0.079746425,1.0,0.0,0.0,0.0,0
59290390,-0.0013047892,-0.00063667423,-0.0016158093,0.99681544,0.0036688151,0.001849346,0.07963732,1.0,0.0,0.0,0.0,0
59322389,-0.0019317493,-0.0013921142,-0.0028456245,0.99682426,0.00366534,0.0017190712,0.079530165,1.0,0.0,0.0,0.0,0
59354439,0.00092103565,8.123438e-05,-0.0031871544,0.99683166,0.0036527908,0.0015999014,0.07944058,1.0,0.0,0.0,0.0,0
59382376,-0.00021879422,0.0013341319,0.0021282905,0.99683946,0.0035954155,0.0015325431,0.07934632,1.0,0.0,0.0,0.0,0
59414426,-0.0004226165,-0.000582946,-0.0007540048,0.9968534,0.0035061196,0.0014894798,0.07917587,1.0,0.0,0.0,0.0,0
59446508,-0.0016963079,-0.0004884845,-0.0025908155,0.9968657,0.003409172,0.0014615962,0.079026595,1.0,0.0,0.0,0.0,0
59478363,-0.00094968034,-0.0009241202,-0.0039103916,0.996878,0.0033160287,0.001441632,0.07887381,1.0,0.0,0.0,0.0,0
59510370,-0.000114069786,0.0005519518,-0.004003682,0.9968922,0.0032230718,0.0014355192,0.07869928,1.0,0.0,0.0,0.0,0
59542394,-0.0010610232,-0.00019896566,-0.003197946,0.99690735,0.0031258676,0.0014376465,0.0785114,1.0,0.0,0.0,0.0,0
59574426,-0.00065374235,0.000968372,-0.0005674351,0.99692166,0.003040159,0.0014539842,0.078331694,1.0,0.0,0.0,0.0,0
59606370,0.0002045231,-0.00016983878,0.00094279624,0.9969352,0.002951915,0.0014063389,0.0781636,1.0,0.0,0.0,0.0,0
59634375,0.0012772977,-0.0006136717,-0.0032514348,0.9969472,0.0028880017,0.001372361,0.078013696,1.0,0.0,0.0,0.0,0
59667257,-0.0010484471,0.00068384176,-0.0031405285,0.99695975,0.0028183863,0.0013327224,0.07785695,1.0,0.0,0.0,0.0,0
59699207,-0.00094532594,-5.818135e-05,-0.00021218078,0.99697065,0.0027616937,0.0012898488,0.077720046,1.0,0.0,0.0,0.0,0
59731275,-0.00082490034,0.0010130182,0.00274234,0.9969799,0.002713492,0.0012444813,0.077603295,1.0,0.0,0.0,0.0,0
59763266,0.0006248923,0.00088255084,0.004683248,0.9969879,0.002677242,0.0012014126,0.07750334,1.0,0.0,0.0,0.0,0
59795243,0.0005489839,0.0012855545,0.005595807,0.9969952,0.0026478488,0.001140872,0.077410415,1.0,0.0,0.0,0.0,0
59823213,-0.000838154,0.00044683786,-0.003340638,0.9970024,0.0026506511,0.0010556715,0.07731784,1.0,0.0,0.0,0.0,0
59855236,1.622457e-05,0.001277688,-0.0010510263,0.997008,0.0026676832,0.0009666984,0.077246815,1.0,0.0,0.0,0.0,0
59887260,0.0004550889,7.510418e-06,0.0008558553,0.99701166,0.002677427,0.00088098424,0.077200115,1.0,0.0,0.0,0.0,0
59919202,0.00043822685,0.001189872,0.0044649113,0.99701506,0.002705824,0.0007966213,0.0771565,1.0,0.0,0.0,0.0,0
59951234,-0.00021056738,-0.00042174687,0.0067252126,0.9970173,0.002724416,0.0007191365,0.07712642,1.0,0.0,0.0,0.0,0
59983218,-0.0014128298,0.0009979487,0.008107089,0.9970171,0.002743489,0.0006402462,0.07713015,1.0,0.0,0.0,0.0,0
60015232,-7.9222955e-06,-0.0005183825,0.0061716195,0.99701613,0.0027785744,0.0005500137,0.07714238,1.0,0.0,0.0,0.0,0
60047227,-0.00044222176,0.00019733608,0.0052515576,0.99701345,0.0028171563,0.00047079645,0.077176176,1.0,0.0,0.0,0.0,0
60079204,-0.0012718714,-0.00034894864,0.00071009906,0.99701184,0.0028429276,0.00040014856,0.077196,1.0,0.0,0.0,0.0,0
60107216,0.0005168924,0.0005277165,0.0050196825,0.99700934,0.0028671117,0.00033382062,0.077227466,1.0,0.0,0.0,0.0,0
60139216,-0.000120867975,0.00043294532,0.005936397,0.9970064,0.0028914101,0.00026788554,0.07726551,1.0,0.0,0.0,0.0,0
60171291,-0.00067079486,-0.0012827613,0.006436185,0.99700284,0.0029139696,0.00020896872,0.07731105,1.0,0.0,0.0,0.0,0
60203302,-0.0011815622,-0.0013082365,0.0036406817,0.99699795,0.0029688617,0.0001232659,0.07737107,1.0,0.0,0.0,0.0,0
60235224,-0.0013809425,-0.00024381699,0.0029643385,0.9969941,0.0030207841,4.3766056e-05,0.07741858,1.0,0.0,0.0,0.0,0
60267201,-0.00019810954,-0.0010201405,4.2556203e-05,0.99699074,0.0030715342,-3.1766434e-05,0.07746012,1.0,0.0,0.0,0.0,0
60299225,0.0005586762,-0.0011204933,-0.0020428386,0.99698657,0.003127038,-0.000104832405,0.077512346,1.0,0.0,0.0,0.0,0
60327203,0.0012795278,0.001170869,0.0070868656,0.99698174,0.003169152,-0.00015370741,0.077572,1.0,0.0,0.0,0.0,0
60359229,0.0006308593,0.000731564,0.004937466,0.99697787,0.0032218334,-0.00019994225,0.077619605,1.0,0.0,0.0,0.0,0
60391261,-0.0010301794,-0.0012448928,0.003677948,0.99697316,0.003279396,-0.00026083158,0.07767737,1.0,0.0,0.0,0.0,0
60423262,3.429223e-05,-0.0012599498,-0.0006242733,0.99696875,0.0033317988,-0.00032697042,0.07773218,1.0,0.0,0.0,0.0,0
60455207,-0.00038846117,-0.0017947946,-0.0021848246,0.9969648,0.0033799931,-0.0003902669,0.077779315,1.0,0.0,0.0,0.0,0
60487198,0.000692565,-0.0013752454,-0.0031204582,0.99696106,0.0034315418,-0.0004452163,0.07782555,1.0,0.0,0.0,0.0,0
60519180,0.00038099242,-0.0021131635,-0.0035791856,0.9969572,0.0034766935,-0.0005061627,0.0778731,1.0,0.0,0.0,0.0,0
60551281,0.00089879194,-0.00039080204,-0.0043984894,0.99695295,0.0035209856,-0.00054874684,0.07792451,1.0,0.0,0.0,0.0,0
60583185,-0.0007295166,-0.001746004,-0.0018480672,0.99694884,0.0035375208,-0.00061137805,0.07797618,1.0,0.0,0.0,0.0,0
60611216,3.7831254e-05,-0.00016344083,-0.0009236826,0.9969457,0.0035495546,-0.0006764507,0.078014724,1.0,0.0,0.0,0.0,0
60643204,0.00023836922,-0.0019866766,-0.0022520681,0.99694306,0.0035550834,-0.00076171005,0.07804747,1.0,0.0,0.0,0.0,0
60675194,-0.0015546565,-0.0037836567,-0.0047749705,0.9969404,0.0035450137,-0.0008425422,0.078081734,1.0,0.0,0.0,0.0,0
60707252,3.2017007e-05,-0.0009952523,-0.0039795465,0.9969375,0.0035416814,-0.00091418193,0.07811801,1.0,0.0,0.0,0.0,0
60739290,-0.0006314784,-0.0022557825,-0.0028617405,0.9969342,0.003532709,-0.000979868,0.078159295,1.0,0.0,0.0,0.0,0
60771213,0.000560042,-0.00046130014,0.000897347,0.9969305,0.0035258203,-0.0010390697,0.078206725,1.0,0.0,0.0,0.0,0
60803212,0.00059196865,0.0009706003,0.0027818906,0.9969282,0.003506655,-0.0010867706,0.07823536,1.0,0.0,0.0,0.0,0
60831968,-0.00033383863,-0.0008761927,-0.004564847,0.9969274,0.0034810253,-0.0011245771,0.07824668,1.0,0.0,0.0,0.0,0
60863986,0.0006189137,-0.00064541074,-0.001176063,0.99692714,0.0034616408,-0.0011491562,0.07825075,1.0,0.0,0.0,0.0,0
60895979,0.0005087531,-0.0018056869,0.00082907313,0.9969272,0.0034429647,-0.0011783668,0.07824975,1.0,0.0,0.0,0.0,0
60928035,0.00125325,-0.00084451283,0.001132526,0.9969276,0.0034172672,-0.0011977063,0.078244746,1.0,0.0,0.0,0.0,0
60959994,0.00060949335,-0.00210475,0.0044378615,0.9969283,0.0034022813,-0.0012217492,0.07823795,1.0,0.0,0.0,0.0,0
60991946,-3.9963983e-05,-0.00038481783,0.0055834167,0.996928,0.003377469,-0.0012386758,0.078241736,1.0,0.0,0.0,0.0,0
61023975,0.0010233172,-0.0012276596,0.00667222,0.9969288,0.0033431589,-0.0012568361,0.07823213,1.0,0.0,0.0,0.0,0
61051972,0.0011366177,0.00043957809,0.00038470235,0.9969299,0.003313525,-0.0012669537,0.07822012,1.0,0.0,0.0,0.0,0
61083972,-0.0009939203,-0.0012536589,0.0016905714,0.9969291,0.0032802538,-0.0012780785,0.0782305,1.0,0.0,0.0,0.0,0
61116046,-0.00056956615,-0.00049136253,0.004541776,0.99692917,0.003248008,-0.0012926083,0.0782308,1.0,0.0,0.0,0.0,0
61147976,-0.00014853617,-0.00069600623,0.006040457,0.9969285,0.0032124796,-0.0013113283,0.07824044,1.0,0.0,0.0,0.0,0
61179983,-0.0007858968,-0.00090373727,0.006792659,0.99692774,0.0031870017,-0.0013331433,0.078250974,1.0,0.0,0.0,0.0,0
61211975,-0.00093311584,-3.492809e-05,0.007082658,0.9969272,0.0031748377,-0.0013440804,0.07825893,1.0,0.0,0.0,0.0,0
61243956,0.00023628026,-0.0013134086,0.0066706883,0.99692667,0.003164332,-0.0013678576,0.07826472,1.0,0.0,0.0,0.0,0
61275994,-0.00071758055,-0.0006823547,0.004848645,0.99692607,0.003156848,-0.0013811117,0.078272186,1.0,0.0,0.0,0.0,0
61304013,0.00066214893,0.00017822348,0.00622065,0.9969255,0.003154852,-0.001389058,0.07827951,1.0,0.0,0.0,0.0,0
61335994,-0.00050970586,0.00060920476,0.0071559655,0.9969247,0.0031536717,-0.0013985274,0.07828979,1.0,0.0,0.0,0.0,0
61367989,-0.00010498846,-0.00087519805,0.0065625133,0.99692386,0.003158924,-0.0014087119,0.07830018,1.0,0.0,0.0,0.0,0
61400025,0.00021240395,-0.0002406328,0.005285753,0.99692225,0.0031793509,-0.0014350355,0.07831931,1.0,0.0,0.0,0.0,0
61431993,-0.00042545656,-0.0025787002,0.0055200583,0.99692076,0.003201958,-0.0014729921,0.07833679,1.0,0.0,0.0,0.0,0
61464082,-0.0006312202,-0.0012172973,0.00062139094,0.99691874,0.0032262835,-0.001509897,0.07836069,1.0,0.0,0.0,0.0,0
61495958,-0.00020463904,-0.0003705914,-0.0008657049,0.99691725,0.0032506327,-0.0015431427,0.078378245,1.0,0.0,0.0,0.0,0
61527978,-0.00052484684,-0.0026037341,-0.00076723384,0.99691546,0.003276156,-0.0015715569,0.07839975,1.0,0.0,0.0,0.0,0
61556037,0.0006346721,9.610434e-05,0.006986551,0.9969127,0.0033010426,-0.0015929091,0.07843269,1.0,0.0,0.0,0.0,0
61587982,0.00020323554,-0.00020672427,0.005148951,0.9969099,0.0033331711,-0.0015964801,0.07846746,1.0,0.0,0.0,0.0,0
61619992,-0.00011056429,-0.00012545148,0.0018497956,0.99690604,0.0033534435,-0.001553994,0.07851551,1.0,0.0,0.0,0.0,0
61651980,-0.0007485463,-0.0015121836,0.00068998104,0.9969023,0.0033762737,-0.0015091738,0.07856449,1.0,0.0,0.0,0.0,0
61683981,-0.0005321265,-0.0008887884,-0.002500548,0.9968981,0.0033930955,-0.0014651965,0.07861616,1.0,0.0,0.0,0.0,0
61716043,-0.00053846743,-0.0023684083,-0.0032997173,0.99689335,0.0034099016,-0.0014183975,0.07867627,1.0,0.0,0.0,0.0,0
61744807,-0.00011454336,-0.0008440893,0.0027439785,0.99688816,0.003427831,-0.0013712043,0.07874215,1.0,0.0,0.0,0.0,0
61776867,-0.00021921284,-0.00022865552,0.0011304773,0.9968838,0.0034362837,-0.0013220896,0.078798726,1.0,0.0,0.0,0.0,0
61808773,-0.00033946196,-0.0008090788,-0.0013924798,0.9968787,0.0034507483,-0.0012467782,0.078863606,1.0,0.0,0.0,0.0,0
61840755,8.762814e-05,-0.0015668033,-0.0020627538,0.9968738,0.003459584,-0.0011761516,0.0789267,1.0,0.0,0.0,0.0,0
61872848,-0.0002271249,-0.0012653575,-0.0056202374,0.9968705,0.0034666443,-0.001104285,0.07896939,1.0,0.0,0.0,0.0,0
61904832,0.00061795535,-0.00094068213,-0.0027589453,0.9968673,0.0034636273,-0.0010416498,0.07900966,1.0,0.0,0.0,0.0,0
61936827,-0.0006576604,0.00013655238,-0.0018185719,0.99686414,0.0034682988,-0.0009740782,0.07905017,1.0,0.0,0.0,0.0,0
61968819,0.00031091645,-0.00015475298,0.00074615714,0.9968607,0.0034788735,-0.0009194769,0.079094365,1.0,0.0,0.0,0.0,0
61996762,-0.00041796034,-0.0014453563,-0.0023479906,0.99685776,0.003484845,-0.00087486365,0.07913149,1.0,0.0,0.0,0.0,0
62028760,0.0006493828,-0.0019063342,-0.004959466,0.9968549,0.0035026832,-0.00083507935,0.07916608,1.0,0.0,0.0,0.0,0
62060770,0.0013913815,-0.00018589245,-0.00370922,0.99685234,0.0035071925,-0.0007859085,0.07919947,1.0,0.0,0.0,0.0,0
62092793,0.0015969398,-6.9550704e-05,-0.0026740774,0.9968495,0.0035193039,-0.0007533912,0.07923464,1.0,0.0,0.0,0.0,0
62124873,-0.00032290258,-0.00079895766,0.00021091563,0.9968461,0.0035232778,-0.0007284713,0.07927825,1.0,0.0,0.0,0.0,0
62156824,0.00020159129,6.4038904e-05,0.0023414008,0.9968435,0.0035236166,-0.0007105255,0.07931063,1.0,0.0,0.0,0.0,0
62188797,-6.127218e-05,0.0005188021,0.004210971,0.99684143,0.0035225006,-0.0006922095,0.07933731,1.0,0.0,0.0,0.0,0
62220793,0.0005888366,0.00062836986,0.0049683424,0.99684167,0.003511383,-0.0006868071,0.07933503,1.0,0.0,0.0,0.0,0
62248793,0.0007114415,-0.001548768,-0.0033576,0.9968422,0.0035086947,-0.00068632385,0.079327196,1.0,0.0,0.0,0.0,0
62280779,-0.0005820785,0.0009167632,-0.00093876815,0.99684256,0.003503938,-0.00069344917,0.079323806,1.0,0.0,0.0,0.0,0
62312802,0.0013375315,-0.0006624358,0.0011187118,0.99684274,0.0034912312,-0.00069808855,0.07932276,1.0,0.0,0.0,0.0,0
62344850,0.00079640653,0.0007261459,0.0032600544,0.9968438,0.0034809224,-0.0007064971,0.07930912,1.0,0.0,0.0,0.0,0
62376791,-0.00030796044,-0.0010972181,0.0054807756,0.99684423,0.0034616499,-0.0007106447,0.07930449,1.0,0.0,0.0,0.0,0
62408798,-0.0012612401,7.726252e-05,0.007214981,0.99684536,0.003441509,-0.00072505797,0.07929113,1.0,0.0,0.0,0.0,0
62440771,-0.00072528515,0.00049238745,0.0052948208,0.996846,0.0034205462,-0.00074406643,0.07928317,1.0,0.0,0.0,0.0,0
62472881,0.00012592273,0.00092979614,0.004239359,0.9968472,0.0033976934,-0.00075476395,0.079268776,1.0,0.0,0.0,0.0,0
62500780,0.001617026,0.00050449045,0.004051109,0.996849,0.0033926591,-0.0007704569,0.07924709,1.0,0.0,0.0,0.0,0
62532780,-9.4352756e-05,-0.0009880827,0.0054760342,0.9968495,0.0033764986,-0.0007979753,0.079240955,1.0,0.0,0.0,0.0,0
62564850,0.0003412119,-0.0011990627,0.0069784503,0.99684983,0.0033648608,-0.00081182766,0.079237245,1.0,0.0,0.0,0.0,0
62596760,1.5774276e-05,0.0016085427,0.00729499,0.99685013,0.0033463931,-0.00080624636,0.07923384,1.0,0.0,0.0,0.0,0
62628781,-0.00040281564,0.001068952,0.005069552,0.99685043,0.0033446965,-0.0007929599,0.079231255,1.0,0.0,0.0,0.0,0
62660768,-0.0021118375,0.001272155,0.0025129511,0.9968509,0.0033346128,-0.0007695977,0.079225294,1.0,0.0,0.0,0.0,0
62692757,0.00044829305,-0.0009749534,0.0012420188,0.99685144,0.003320949,-0.00075140334,0.07922,1.0,0.0,0.0,0.0,0
62724863,-0.00040331716,-0.0012134204,-0.0027156612,0.9968524,0.003321322,-0.00074072025,0.0792071,1.0,0.0,0.0,0.0,0
62752852,-0.0012575018,0.00022319797,0.0067410567,0.9968512,0.003319739,-0.00072601106,0.079222515,1.0,0.0,0.0,0.0,0
62784845,-3.7406571e-06,0.00048768613,0.005893662,0.9968514,0.003308309,-0.0007125967,0.0792201,1.0,0.0,0.0,0.0,0
62816765,0.00031568436,0.00036762631,0.0040728846,0.9968521,0.0032975925,-0.0007153819,0.07921275,1.0,0.0,0.0,0.0,0
62848747,0.00021294737,-0.0011340722,-0.00038752187,0.9968537,0.0032951434,-0.00072002213,0.07919236,1.0,0.0,0.0,0.0,0
62880795,-0.0021257717,-0.00061268266,-0.0013656449,0.9968546,0.0032809211,-0.00071765,0.07918097,1.0,0.0,0.0,0.0,0
62912854,0.0022383728,-0.0015949912,-0.0033976126,0.9968557,0.0032739602,-0.00072862365,0.07916779,1.0,0.0,0.0,0.0,0
62944862,-0.0006287629,-0.0014985914,-0.0035380907,0.99685556,0.0032766205,-0.0007342221,0.07916896,1.0,0.0,0.0,0.0,0
62976799,-0.0011121468,-0.00048239483,-0.0039765523,0.99685645,0.0032726342,-0.0007435181,0.07915738,1.0,0.0,0.0,0.0,0
63004855,-0.001762303,-9.898259e-05,0.001410468,0.99685615,0.0032721176,-0.00078592816,0.079161406,1.0,0.0,0.0,0.0,0
63036824,0.00069247046,-0.00087312446,-9.052927e-05,0.9968561,0.0032734668,-0.0008262478,0.07916168,1.0,0.0,0.0,0.0,0
63068773,-0.0009110854,0.00017576362,-0.0025616973,0.996856,0.0032896653,-0.000870872,0.07916156,1.0,0.0,0.0,0.0,0
63100765,0.00047595054,-0.002179765,-0.004596016,0.99685544,0.0033061197,-0.00092161767,0.07916731,1.0,0.0,0.0,0.0,0
63133593,5.6420453e-05,-0.0003604258,-0.0023817453,0.9968546,0.0033241762,-0.00096531183,0.07917687,1.0,0.0,0.0,0.0,0
63165572,0.0008945996,0.0003840425,-0.0006938272,0.99685425,0.003330732,-0.0010024861,0.07918042,1.0,0.0,0.0,0.0,0
63197573,0.00072566094,-0.00023213681,0.0019545816,0.99685204,0.0033324063,-0.0009981903,0.07920872,1.0,0.0,0.0,0.0,0
63225571,-0.000659036,-0.0011063237,-0.0037447447,0.9968517,0.0033258074,-0.0009924447,0.079212606,1.0,0.0,0.0,0.0,0
63257568,-0.0010726305,-0.0013263139,-0.004070849,0.99685085,0.0033252034,-0.0009821313,0.07922403,1.0,0.0,0.0,0.0,0
63289575,-0.00011849869,-0.0009053827,-0.0024957908,0.99684995,0.003310961,-0.0009731022,0.0792367,1.0,0.0,0.0,0.0,0
63321651,0.00019308459,-0.001323333,-0.00080659764,0.9968483,0.0033014212,-0.00095951505,0.079256915,1.0,0.0,0.0,0.0,0
63353568,0.0010516178,-0.00034170365,0.0017434068,0.99684626,0.003290788,-0.0009432394,0.0792841,1.0,0.0,0.0,0.0,0
63385590,0.00062318565,0.0008112998,0.0039734356,0.99684495,0.0032819891,-0.0009184982,0.079301186,1.0,0.0,0.0,0.0,0
63417558,0.00051072147,-0.00022918917,0.007497498,0.996843,0.0032744512,-0.00090473157,0.07932618,1.0,0.0,0.0,0.0,0
63449556,0.0006183828,0.001048795,0.0071916487,0.9968407,0.0032714552,-0.00089458545,0.079354204,1.0,0.0,0.0,0.0,0
63477576,0.00063236617,-0.0011434704,-0.0026023397,0.9968403,0.0032657986,-0.0008871227,0.07936007,1.0,0.0,0.0,0.0,0
63509591,0.001262669,-0.00028563803,-0.0005982168,0.99683875,0.0032630258,-0.0008842237,0.079379976,1.0,0.0,0.0,0.0,0
63541580,-0.00022819964,-0.000356002,0.0041085915,0.9968371,0.003260797,-0.0008765554,0.07940159,1.0,0.0,0.0,0.0,0
63573626,-0.00044175657,0.00039585633,0.0042749275,0.99683595,0.00325789,-0.00087956095,0.07941479,1.0,0.0,0.0,0.0,0
63605583,-0.00027900143,0.0005877379,0.00715954,0.9968347,0.0032109083,-0.0008829989,0.079432935,1.0,0.0,0.0,0.0,0
63637584,-0.00070409756,0.00026820786,0.00644065,0.996834,0.0031761327,-0.0008845653,0.07944357,1.0,0.0,0.0,0.0,0
63669590,0.00016716914,0.00036904356,0.005909683,0.996834,0.0031434374,-0.00088973047,0.07944467,1.0,0.0,0.0,0.0,0
63701571,-0.001643995,-6.568921e-05,0.0039021275,0.9968337,0.0031091543,-0.0008957438,0.07945029,1.0,0.0,0.0,0.0,0
63729614,-0.0006942884,5.8271224e-05,0.0047612605,0.99683404,0.003069045,-0.000906035,0.07944674,1.0,0.0,0.0,0.0,0
63761690,-0.00029628957,0.0005860529,0.006282014,0.9968334,0.0030330003,-0.00091740827,0.07945598,1.0,0.0,0.0,0.0,0
63793588,-8.492032e-05,0.0018699606,0.007667509,0.9968328,0.0030170525,-0.0008972263,0.07946362,1.0,0.0,0.0,0.0,0
63825571,-0.00061518187,0.00078514125,0.0075879833,0.9968321,0.0030135748,-0.0008861405,0.079473235,1.0,0.0,0.0,0.0,0
63857570,-0.00029572612,-0.00047541712,0.0067561828,0.99683094,0.0030147166,-0.00086773443,0.079487935,1.0,0.0,0.0,0.0,0
63889558,-7.601362e-05,0.0002425178,0.0015422722,0.9968307,0.0030090988,-0.00084837025,0.07949042,1.0,0.0,0.0,0.0,0
63921651,-0.00039613387,-0.0005029754,-0.0005745282,0.9968305,0.003019521,-0.0008388873,0.079492286,1.0,0.0,0.0,0.0,0
63953596,0.00025089784,-0.0008317472,-0.0017382624,0.99682987,0.0030216118,-0.0008220723,0.0795023,1.0,0.0,0.0,0.0,0
63981561,-5.2172225e-05,-0.000542026,0.0061971783,0.99682856,0.0030325435,-0.00081312814,0.07951786,1.0,0.0,0.0,0.0,0
64013567,0.00047489675,-0.00086433603,0.0053761154,0.996828,0.0030519187,-0.0008158955,0.07952414,1.0,0.0,0.0,0.0,0
64045644,-0.00037342822,-0.00087335217,0.003592439,0.9968267,0.0030763731,-0.00083161873,0.07953928,1.0,0.0,0.0,0.0,0
64077584,-0.00037345057,-0.0008719121,0.0011249956,0.99682516,0.0030893977,-0.00084014796,0.07955723,1.0,0.0,0.0,0.0,0
64109573,-0.0005659186,-0.00035129464,-0.0017372923,0.996823,0.003104943,-0.0008360324,0.0795837,1.0,0.0,0.0,0.0,0
64141596,-0.0008931807,-0.0013127134,-0.0033518062,0.9968217,0.003129162,-0.000836192,0.079599224,1.0,0.0,0.0,0.0,0
64173603,-0.00046792673,-0.001967442,-0.0036848476,0.9968206,0.0031402668,-0.0008485006,0.07961313,1.0,0.0,0.0,0.0,0
64201592,0.0007304526,-0.0008123582,0.0041925623,0.99681884,0.0031561123,-0.00084914046,0.079634696,1.0,0.0,0.0,0.0,0
64234444,-0.0007460001,-0.0011384634,-0.00058910076,0.99681747,0.0031842305,-0.0008418819,0.079650514,1.0,0.0,0.0,0.0,0
64266404,-0.0002094754,-0.00094269076,-0.0036872558,0.9968173,0.0032008954,-0.0008487401,0.07965215,1.0,0.0,0.0,0.0,0
64298397,-0.002124007,-0.0007349502,-0.0039240085,0.99681705,0.0032082554,-0.00084672763,0.079655156,1.0,0.0,0.0,0.0,0
64330360,-0.0008510393,-0.0014795063,-0.00466233,0.9968167,0.0032259491,-0.00083614874,0.079657964,1.0,0.0,0.0,0.0,0
64362352,0.0018992145,-0.00042214314,-0.0015984322,0.99681556,0.0032369809,-0.00083535985,0.079671994,1.0,0.0,0.0,0.0,0
64394382,0.00018877024,-0.0005178475,-0.0005481857,0.9968152,0.0032542408,-0.0008262482,0.079676405,1.0,0.0,0.0,0.0,0
64422419,0.0010508127,-0.0012741138,-0.00465205,0.9968151,0.003262906,-0.0007975486,0.07967733,1.0,0.0,0.0,0.0,0
64454505,-0.0013956754,-0.0012753231,-0.0052033383,0.99681634,0.0032564718,-0.00076235464,0.079663,1.0,0.0,0.0,0.0,0
