timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
54522798,0.0,0.0,0.0,0.9914653,0.013252462,-0.12969427,-0.00047124038,0.0,0.0,0.0,0.0,0
54565711,0.0,0.0,0.0,0.99146926,0.013276928,-0.1296619,-0.000442831,0.0,0.0,0.0,0.0,0
54589046,0.0,0.0,0.0,0.991471,0.013256393,-0.12965065,-0.00042000008,0.0,0.0,0.0,0.0,0
54622752,0.0,0.0,0.0,0.99147236,0.013231777,-0.1296431,-0.00043181074,0.0,0.0,0.0,0.0,0
54655861,0.0,0.0,0.0,0.99147385,0.013230335,-0.12963107,-0.0004442567,0.0,0.0,0.0,0.0,0
54688741,0.0,0.0,0.0,0.9914727,0.013231124,-0.12963955,-0.00044228812,0.0,0.0,0.0,0.0,0
54722773,0.0,0.0,0.0,0.99147,0.01321795,-0.12966196,-0.00048342568,0.0,0.0,0.0,0.0,0
54759870,0.0,0.0,0.0,0.9914687,0.013229274,-0.12967058,-0.00047194376,0.0,0.0,0.0,0.0,0
54790790,0.0,0.0,0.0,0.9914617,0.0132135805,-0.12972568,-0.00048377342,0.0,0.0,0.0,0.0,0
54822742,0.0,0.0,0.0,0.99145836,0.013211869,-0.12975131,-0.0004832783,0.0,0.0,0.0,0.0,0
54855878,0.0,0.0,0.0,0.99145454,0.013211761,-0.12978087,-0.00050052605,0.0,0.0,0.0,0.0,0
54888741,0.0,0.0,0.0,0.9914621,0.013215506,-0.12972249,-0.0004496395,0.0,0.0,0.0,0.0,0
54922743,0.0,0.0,0.0,0.99146134,0.013232174,-0.1297269,-0.00044902205,0.0,0.0,0.0,0.0,0
54955927,0.0,0.0,0.0,0.9914617,0.013274669,-0.12971953,-0.00046552916,0.0,0.0,0.0,0.0,0
54990718,0.0,0.0,0.0,0.9914622,0.013250977,-0.12971851,-0.00045574585,0.0,0.0,0.0,0.0,0
55022802,0.0,0.0,0.0,0.99145865,0.013257264,-0.12974471,-0.0004429249,0.0,0.0,0.0,0.0,0
55058738,0.0,0.0,0.0,0.9914574,0.013241975,-0.12975608,-0.00044650433,0.0,0.0,0.0,0.0,0
55088850,0.0,0.0,0.0,0.9914556,0.013256342,-0.12976825,-0.00045246456,0.0,0.0,0.0,0.0,0
55122954,0.0,0.0,0.0,0.9914585,0.013233285,-0.1297488,-0.0004857406,0.0,0.0,0.0,0.0,0
55156858,0.0,0.0,0.0,0.99145526,0.013218968,-0.12977481,-0.00048921315,0.0,0.0,0.0,0.0,0
55190691,0.0,0.0,0.0,0.99146307,0.013221376,-0.1297146,-0.0004939521,0.0,0.0,0.0,0.0,0
55222766,0.0,0.0,0.0,0.99146247,0.013223481,-0.12971878,-0.00047944044,0.0,0.0,0.0,0.0,0
55256293,0.0,0.0,0.0,0.9914602,0.013238497,-0.12973483,-0.00046516012,0.0,0.0,0.0,0.0,0
55290746,0.0,0.0,0.0,0.99146134,0.013217881,-0.12972891,-0.00046050665,0.0,0.0,0.0,0.0,0
55324527,0.0,0.0,0.0,0.99146175,0.013196533,-0.12972717,-0.00047459567,0.0,0.0,0.0,0.0,0
55356352,0.0,0.0,0.0,0.99145955,0.013192166,-0.12974437,-0.00047968267,0.0,0.0,0.0,0.0,0
55388997,0.0,0.0,0.0,0.99145865,0.013172158,-0.12975326,-0.00051145226,0.0,0.0,0.0,0.0,0
55422751,0.0,0.0,0.0,0.9914642,0.013186391,-0.12970968,-0.00047652316,0.0,0.0,0.0,0.0,0
55456743,0.0,0.0,0.0,0.991465,0.013198926,-0.12970282,-0.00046626793,0.0,0.0,0.0,0.0,0
55490710,0.0,0.0,0.0,0.99146104,0.013208734,-0.12973183,-0.00046015077,0.0,0.0,0.0,0.0,0
55522766,0.0,0.0,0.0,0.9914619,0.013177804,-0.12972848,-0.00047028819,0.0,0.0,0.0,0.0,0
55556364,0.0,0.0,0.0,0.9914622,0.0131833,-0.12972572,-0.00046658772,0.0,0.0,0.0,0.0,0
55590732,0.0,0.0,0.0,0.99145395,0.0131932385,-0.12978709,-0.00044825196,0.0,0.0,0.0,0.0,0
55622755,0.0,0.0,0.0,0.99144876,0.0131775,-0.12982823,-0.0004601765,0.0,0.0,0.0,0.0,0
55656235,0.0,0.0,0.0,0.9914492,0.0131917475,-0.12982346,-0.0004455992,0.0,0.0,0.0,0.0,0
55690691,0.0,0.0,0.0,0.99145854,0.0131651545,-0.12975521,-0.0004041685,0.0,0.0,0.0,0.0,0
55726683,0.0,0.0,0.0,0.9914631,0.01316726,-0.1297205,-0.00038870613,0.0,0.0,0.0,0.0,0
55756934,0.0,0.0,0.0,0.9914579,0.013177528,-0.12975928,-0.0004132965,0.0,0.0,0.0,0.0,0
55790696,0.0,0.0,0.0,0.9914555,0.013172733,-0.12977731,-0.00042783958,0.0,0.0,0.0,0.0,0
55822733,0.0,0.0,0.0,0.99145633,0.013161002,-0.12977292,-0.00044489105,0.0,0.0,0.0,0.0,0
55856217,0.0,0.0,0.0,0.99145323,0.013160156,-0.12979613,-0.00044943168,0.0,0.0,0.0,0.0,0
55894944,0.0,0.0,0.0,0.9914495,0.013157813,-0.12982506,-0.0004465341,0.0,0.0,0.0,0.0,0
55922791,0.0,0.0,0.0,0.99145424,0.013161822,-0.12978812,-0.00045037453,0.0,0.0,0.0,0.0,0
55959751,0.0,0.0,0.0,0.9914554,0.013150035,-0.12978095,-0.00045643558,0.0,0.0,0.0,0.0,0
55990723,0.0,0.0,0.0,0.99146205,0.013142666,-0.12973054,-0.0004795035,0.0,0.0,0.0,0.0,0
56022793,0.0,0.0,0.0,0.9914623,0.01313353,-0.12972923,-0.0004801368,0.0,0.0,0.0,0.0,0
56057741,0.0,0.0,0.0,0.99145913,0.013133644,-0.12975362,-0.00047372942,0.0,0.0,0.0,0.0,0
56089120,0.0,0.0,0.0,0.9914559,0.013143745,-0.12977748,-0.00047892003,0.0,0.0,0.0,0.0,0
56125593,0.0,0.0,0.0,0.9914545,0.013147243,-0.12978773,-0.0004943485,0.0,0.0,0.0,0.0,0
56157147,0.0,0.0,0.0,0.9914574,0.013169689,-0.12976332,-0.000495248,0.0,0.0,0.0,0.0,0
56189735,0.0,0.0,0.0,0.9914603,0.013178197,-0.12974004,-0.0004934246,0.0,0.0,0.0,0.0,0
56223813,0.0,0.0,0.0,0.99145764,0.013192544,-0.12975898,-0.00050277635,0.0,0.0,0.0,0.0,0
56255817,0.0,0.0,0.0,0.9914593,0.013172979,-0.12974837,-0.00051606336,0.0,0.0,0.0,0.0,0
56291907,0.0,0.0,0.0,0.9914603,0.01319104,-0.12973799,-0.0005498686,0.0,0.0,0.0,0.0,0
56322741,0.0,0.0,0.0,0.9914589,0.013192995,-0.12974931,-0.0005557234,0.0,0.0,0.0,0.0,0
56355767,0.0,0.0,0.0,0.9914578,0.01319183,-0.12975816,-0.00053669285,0.0,0.0,0.0,0.0,0
56393024,0.0,0.0,0.0,0.9914563,0.013206691,-0.12976786,-0.000553198,0.0,0.0,0.0,0.0,0
56423850,0.0,0.0,0.0,0.991452,0.013185298,-0.12980251,-0.00059349026,0.0,0.0,0.0,0.0,0
56458695,0.0,0.0,0.0,0.99145746,0.01320377,-0.12975873,-0.0005865936,0.0,0.0,0.0,0.0,0
56489764,0.0,0.0,0.0,0.9914577,0.01320007,-0.12975723,-0.00060696824,0.0,0.0,0.0,0.0,0
56522971,0.0,0.0,0.0,0.9914597,0.013199322,-0.12974179,-0.0006018284,0.0,0.0,0.0,0.0,0
56555832,0.0,0.0,0.0,0.9914594,0.013229473,-0.129741,-0.00062450307,0.0,0.0,0.0,0.0,0
56589735,0.0,0.0,0.0,0.9914605,0.013248514,-0.12973139,-0.00058415654,0.0,0.0,0.0,0.0,0
56623699,0.0,0.0,0.0,0.9914587,0.013248022,-0.12974489,-0.00059529505,0.0,0.0,0.0,0.0,0
56655936,0.0,0.0,0.0,0.9914579,0.013246503,-0.12975125,-0.00058529264,0.0,0.0,0.0,0.0,0
56689823,0.0,0.0,0.0,0.9914591,0.013238319,-0.12974355,-0.0005594036,0.0,0.0,0.0,0.0,0
56723755,0.0,0.0,0.0,0.9914605,0.013236607,-0.12973236,-0.00054456893,0.0,0.0,0.0,0.0,0
56757693,0.0,0.0,0.0,0.99146366,0.01325242,-0.12970695,-0.0005171903,0.0,0.0,0.0,0.0,0
56789798,0.0,0.0,0.0,0.99146783,0.01325397,-0.129675,-0.00051477866,0.0,0.0,0.0,0.0,0
56822752,0.0,0.0,0.0,0.9914635,0.013268745,-0.12970658,-0.000495424,0.0,0.0,0.0,0.0,0
56856990,0.0,0.0,0.0,0.99146235,0.013271647,-0.12971483,-0.00052083493,0.0,0.0,0.0,0.0,0
56888998,0.0,0.0,0.0,0.9914571,0.013300942,-0.12975194,-0.00050565624,0.0,0.0,0.0,0.0,0
56922754,0.0,0.0,0.0,0.99145114,0.013312412,-0.1297959,-0.00050212094,0.0,0.0,0.0,0.0,0
56957850,0.0,0.0,0.0,0.9914489,0.013301735,-0.12981455,-0.0005367086,0.0,0.0,0.0,0.0,0
56991751,0.0,0.0,0.0,0.99144775,0.013299855,-0.12982325,-0.0005338072,0.0,0.0,0.0,0.0,0
57023856,0.0,0.0,0.0,0.9914494,0.013289428,-0.1298118,-0.000518144,0.0,0.0,0.0,0.0,0
57055754,0.0,0.0,0.0,0.9914508,0.013268736,-0.12980333,-0.0005257394,0.0,0.0,0.0,0.0,0
57089004,0.0,0.0,0.0,0.9914522,0.0132573815,-0.12979399,-0.00051795074,0.0,0.0,0.0,0.0,0
57122802,0.0,0.0,0.0,0.99145436,0.013233395,-0.1297792,-0.0005128229,0.0,0.0,0.0,0.0,0
57155763,0.0,0.0,0.0,0.9914576,0.01319716,-0.12975901,-0.0004958975,0.0,0.0,0.0,0.0,0
57191697,0.0,0.0,0.0,0.991459,0.013209856,-0.12974636,-0.00050243584,0.0,0.0,0.0,0.0,0
57223816,0.0,0.0,0.0,0.99145716,0.013197255,-0.12976208,-0.00051280437,0.0,0.0,0.0,0.0,0
57256974,0.0,0.0,0.0,0.991456,0.0132059455,-0.1297701,-0.0005179415,0.0,0.0,0.0,0.0,0
57291757,0.0,0.0,0.0,0.9914563,0.013188006,-0.12976976,-0.000496127,0.0,0.0,0.0,0.0,0
57323695,0.0,0.0,0.0,0.99146014,0.013179007,-0.12974164,-0.0005324515,0.0,0.0,0.0,0.0,0
57357590,0.0,0.0,0.0,0.99145985,0.013177492,-0.12974389,-0.0005075202,0.0,0.0,0.0,0.0,0
57398602,0.0,0.0,0.0,0.99146056,0.013176683,-0.12973818,-0.00050596514,0.0,0.0,0.0,0.0,0
57424712,0.0,0.0,0.0,0.9914588,0.01319627,-0.12974969,-0.00050579244,0.0,0.0,0.0,0.0,0
57456732,0.0,0.0,0.0,0.9914562,0.013184057,-0.1297706,-0.0004721159,0.0,0.0,0.0,0.0,0
57489805,0.0,0.0,0.0,0.9914545,0.013186442,-0.12978402,-0.00050123874,0.0,0.0,0.0,0.0,0
57522828,0.0,0.0,0.0,0.9914562,0.013210921,-0.12976794,-0.00052440894,0.0,0.0,0.0,0.0,0
57558303,0.0,0.0,0.0,0.99145496,0.013210391,-0.12977745,-0.0005173699,0.0,0.0,0.0,0.0,0
57590224,0.0,0.0,0.0,0.99146163,0.013222728,-0.12972538,-0.0005124421,0.0,0.0,0.0,0.0,0
57623915,0.0,0.0,0.0,0.9914615,0.013224137,-0.12972587,-0.000530957,0.0,0.0,0.0,0.0,0
57655866,0.0,0.0,0.0,0.99146384,0.013238175,-0.12970689,-0.00048930955,0.0,0.0,0.0,0.0,0
57689921,0.0,0.0,0.0,0.99146515,0.013230609,-0.12969783,-0.0005022823,0.0,0.0,0.0,0.0,0
57722256,0.0,0.0,0.0,0.9914619,0.0132323075,-0.1297228,-0.00045173615,0.0,0.0,0.0,0.0,0
57755830,0.0,0.0,0.0,0.99145776,0.013233551,-0.12975453,-0.00042927117,0.0,0.0,0.0,0.0,0
57790458,0.0,0.0,0.0,0.99146247,0.01325536,-0.12971598,-0.00042499954,0.0,0.0,0.0,0.0,0
57824698,0.0,0.0,0.0,0.991464,0.013259645,-0.12970398,-0.00040253627,0.0,0.0,0.0,0.0,0
57855874,0.0,0.0,0.0,0.9914616,0.0132936,-0.12971921,-0.00040426446,0.0,0.0,0.0,0.0,0
57889957,0.0,0.0,0.0,0.9914629,0.013297417,-0.12970844,-0.00039509003,0.0,0.0,0.0,0.0,0
57922971,0.0,0.0,0.0,0.9914597,0.013283387,-0.12973438,-0.00041595407,0.0,0.0,0.0,0.0,0
57955837,0.0,0.0,0.0,0.9914609,0.013284528,-0.12972552,-0.00037387206,0.0,0.0,0.0,0.0,0
57995830,0.0,0.0,0.0,0.99146086,0.013279327,-0.12972587,-0.00036652997,0.0,0.0,0.0,0.0,0
58023045,0.0,0.0,0.0,0.9914567,0.0132685015,-0.12975872,-0.00038478328,0.0,0.0,0.0,0.0,0
58055935,0.0,0.0,0.0,0.9914573,0.013251024,-0.12975606,-0.0003915242,0.0,0.0,0.0,0.0,0
58091727,0.0,0.0,0.0,0.9914584,0.0132510485,-0.12974754,-0.00039083106,0.0,0.0,0.0,0.0,0
58123732,0.0,0.0,0.0,0.991467,0.0132418815,-0.12968272,-0.0003900619,0.0,0.0,0.0,0.0,0
58155834,0.0,0.0,0.0,0.99146736,0.013249612,-0.12967901,-0.00041106498,0.0,0.0,0.0,0.0,0
58190240,0.0,0.0,0.0,0.9914672,0.01323197,-0.12968259,-0.0004241271,0.0,0.0,0.0,0.0,0
58223910,0.0,0.0,0.0,0.99146354,0.013238998,-0.12970948,-0.0004278148,0.0,0.0,0.0,0.0,0
58256831,0.0,0.0,0.0,0.9914616,0.013243816,-0.12972434,-0.00042406542,0.0,0.0,0.0,0.0,0
58289939,0.0,0.0,0.0,0.9914636,0.013253826,-0.12970734,-0.00039802017,0.0,0.0,0.0,0.0,0
58322808,0.0,0.0,0.0,0.991463,0.013261301,-0.12971136,-0.0003717706,0.0,0.0,0.0,0.0,0
58355257,0.0,0.0,0.0,0.9914656,0.013251047,-0.12969233,-0.0003915129,0.0,0.0,0.0,0.0,0
58393778,0.0,0.0,0.0,0.9914678,0.013261386,-0.12967503,-0.00037716495,0.0,0.0,0.0,0.0,0
58423257,0.0,0.0,0.0,0.9914715,0.013263364,-0.12964603,-0.00034909014,0.0,0.0,0.0,0.0,0
58455889,0.0,0.0,0.0,0.99147326,0.013255523,-0.1296339,-0.00035273092,0.0,0.0,0.0,0.0,0
58488830,0.0,0.0,0.0,0.991467,0.013264398,-0.12968029,-0.0003556635,0.0,0.0,0.0,0.0,0
58523725,0.0,0.0,0.0,0.991463,0.01325179,-0.12971255,-0.00035649867,0.0,0.0,0.0,0.0,0
58556766,0.0,0.0,0.0,0.9914654,0.013242264,-0.12969515,-0.0003563691,0.0,0.0,0.0,0.0,0
58589797,0.0,0.0,0.0,0.9914644,0.013238104,-0.1297034,-0.0003629525,0.0,0.0,0.0,0.0,0
58623266,0.0,0.0,0.0,0.9914615,0.013243761,-0.12972474,-0.00035783756,0.0,0.0,0.0,0.0,0
58657846,0.0,0.0,0.0,0.9914656,0.013251889,-0.12969214,-0.00035840707,0.0,0.0,0.0,0.0,0
58688743,0.0,0.0,0.0,0.9914619,0.01325749,-0.1297201,-0.00037121322,0.0,0.0,0.0,0.0,0
58723019,0.0,0.0,0.0,0.99146044,0.013283698,-0.1297287,-0.0003569703,0.0,0.0,0.0,0.0,0
58755268,0.0,0.0,0.0,0.991459,0.013263566,-0.12974182,-0.0003673159,0.0,0.0,0.0,0.0,0
58791236,0.0,0.0,0.0,0.99145687,0.013286748,-0.12975562,-0.00037953575,0.0,0.0,0.0,0.0,0
58825701,0.0,0.0,0.0,0.9914549,0.013288336,-0.1297704,-0.00038806026,0.0,0.0,0.0,0.0,0
58859717,0.0,0.0,0.0,0.99145126,0.013283588,-0.12979867,-0.00039024712,0.0,0.0,0.0,0.0,0
58890777,0.0,0.0,0.0,0.99145657,0.013291804,-0.12975739,-0.00038698158,0.0,0.0,0.0,0.0,0
58922792,0.0,0.0,0.0,0.99145347,0.013297613,-0.1297803,-0.00038507575,0.0,0.0,0.0,0.0,0
58957697,0.0,0.0,0.0,0.99145436,0.0133180795,-0.12977177,-0.00037996453,0.0,0.0,0.0,0.0,0
58996742,0.0,0.0,0.0,0.99145645,0.013320867,-0.12975532,-0.0004117912,0.0,0.0,0.0,0.0,0
59023270,0.0,0.0,0.0,0.9914546,0.013317008,-0.12976968,-0.00038292358,0.0,0.0,0.0,0.0,0
59058741,0.0,0.0,0.0,0.9914519,0.013322402,-0.1297899,-0.00036565756,0.0,0.0,0.0,0.0,0
59090775,0.0,0.0,0.0,0.99144703,0.013341117,-0.12982546,-0.00039417745,0.0,0.0,0.0,0.0,0
59123049,0.0,0.0,0.0,0.99144655,0.013351432,-0.12982774,-0.0003782701,0.0,0.0,0.0,0.0,0
59156074,0.0,0.0,0.0,0.991443,0.013352666,-0.12985502,-0.0003853796,0.0,0.0,0.0,0.0,0
59189741,0.0,0.0,0.0,0.99144423,0.013366826,-0.1298442,-0.0003602133,0.0,0.0,0.0,0.0,0
59223206,0.0,0.0,0.0,0.99144685,0.013357895,-0.12982428,-0.00037607952,0.0,0.0,0.0,0.0,0
59257731,0.0,0.0,0.0,0.99145395,0.013340211,-0.12977256,-0.00037415192,0.0,0.0,0.0,0.0,0
59289741,0.0,0.0,0.0,0.99145424,0.013315854,-0.12977229,-0.0004013946,0.0,0.0,0.0,0.0,0
59323109,0.0,0.0,0.0,0.99144924,0.013324289,-0.12980996,-0.0004142662,0.0,0.0,0.0,0.0,0
59359075,0.0,0.0,0.0,0.9914499,0.013313647,-0.12980606,-0.00041409003,0.0,0.0,0.0,0.0,0
59389803,0.0,0.0,0.0,0.99144614,0.013308678,-0.1298353,-0.00042767674,0.0,0.0,0.0,0.0,0
59427107,0.0,0.0,0.0,0.9914449,0.013302586,-0.12984534,-0.00043739102,0.0,0.0,0.0,0.0,0
59457679,0.0,0.0,0.0,0.99145013,0.013284035,-0.12980737,-0.00043793177,0.0,0.0,0.0,0.0,0
59489802,0.0,0.0,0.0,0.9914533,0.013299877,-0.12978157,-0.00041566722,0.0,0.0,0.0,0.0,0
59523317,0.0,0.0,0.0,0.9914571,0.013302517,-0.12975207,-0.0003941388,0.0,0.0,0.0,0.0,0
59555154,0.0,0.0,0.0,0.9914554,0.0132843405,-0.12976722,-0.0003894427,0.0,0.0,0.0,0.0,0
59589736,0.0,0.0,0.0,0.9914547,0.013287777,-0.12977213,-0.00041889833,0.0,0.0,0.0,0.0,0
59629679,0.0,0.0,0.0,0.99144953,0.013318132,-0.12980793,-0.00044809878,0.0,0.0,0.0,0.0,0
59656540,0.0,0.0,0.0,0.99144566,0.013311172,-0.12983873,-0.000462621,0.0,0.0,0.0,0.0,0
59690688,0.0,0.0,0.0,0.99144435,0.013325873,-0.12984711,-0.0004422162,0.0,0.0,0.0,0.0,0
59728950,0.0,0.0,0.0,0.99144655,0.0133132115,-0.12983167,-0.00044735233,0.0,0.0,0.0,0.0,0
59756679,0.0,0.0,0.0,0.99144983,0.0133251315,-0.12980503,-0.00048440523,0.0,0.0,0.0,0.0,0
59792618,0.0,0.0,0.0,0.99145216,0.013330379,-0.12978679,-0.00046376736,0.0,0.0,0.0,0.0,0
59824113,0.0,0.0,0.0,0.9914546,0.0133525655,-0.12976626,-0.00047092282,0.0,0.0,0.0,0.0,0
59856144,0.0,0.0,0.0,0.99145085,0.0133104995,-0.1297987,-0.00045713354,0.0,0.0,0.0,0.0,0
59890713,0.0,0.0,0.0,0.9914478,0.013308155,-0.12982257,-0.0004473336,0.0,0.0,0.0,0.0,0
59922741,0.0,0.0,0.0,0.9914453,0.013308868,-0.12984145,-0.00042860807,0.0,0.0,0.0,0.0,0
59957795,0.0,0.0,0.0,0.9914415,0.0132818995,-0.12987329,-0.00047791938,0.0,0.0,0.0,0.0,0
59992534,0.0,0.0,0.0,0.9914423,0.01328703,-0.1298658,-0.00049141434,0.0,0.0,0.0,0.0,0
