timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
8318220,8318038,-0.00018515188,0.00014231031,0.00049324235,0.0,0.0,0.0,0.0,-1.0
8419044,8418868,-0.0002776695,6.487909e-05,-0.0014278127,0.0,0.0,0.0,0.0,-1.0
8523049,8522876,-0.0004478514,1.46463135e-05,-0.0016885775,0.0,0.0,0.0,0.0,-1.0
8623054,8622877,-0.0004480165,5.3197495e-05,0.00074082456,0.0,0.0,0.0,0.0,-1.0
8723038,8722877,-0.00058386324,-0.00014212551,-0.0011551331,0.0,0.0,0.0,0.0,-1.0
8827058,8826878,-0.00046501058,-0.00023947988,-0.0013754881,0.0,0.0,0.0,0.0,-1.0
8927048,8926879,-0.0004871658,0.0003433383,0.001113819,0.0,0.0,0.0,0.0,-1.0
9031049,9030877,-0.00046270434,-0.00015764522,0.00051748083,0.0,0.0,0.0,0.0,-1.0
9131012,9130838,-0.00022703191,0.000118987,-0.0005313462,0.0,0.0,0.0,0.0,-1.0
9231051,9230875,0.00017607547,4.4873013e-05,-0.00054341706,0.0,0.0,0.0,0.0,-1.0
9335064,9334863,-0.00049819914,0.00037328963,-0.00063206325,0.0,0.0,0.0,0.0,-1.0
9435045,9434869,7.335255e-05,4.9462513e-05,0.0012571415,0.0,0.0,0.0,0.0,-1.0
9535827,9535638,-0.00026586436,0.0004170103,-0.0010810462,0.0,0.0,0.0,0.0,-1.0
9639813,9639636,-0.00026729688,-3.566246e-05,-0.0010955709,0.0,0.0,0.0,0.0,-1.0
9739825,9739635,-0.0006534167,0.00056237157,0.0001926744,0.0,0.0,0.0,0.0,-1.0
9839804,9839635,-0.0004909911,8.5463034e-05,-7.636313e-05,0.0,0.0,0.0,0.0,-1.0
9943806,9943636,-0.0004458488,0.00028511143,-0.00042972853,0.0,0.0,0.0,0.0,-1.0
10043821,10043637,0.00028418936,0.00027835634,-0.00069267524,0.0,0.0,0.0,0.0,-1.0
10147829,10147638,-0.0005063135,0.00018363044,-0.0004092533,0.0,0.0,0.0,0.0,-1.0
10247766,10247636,-4.642745e-06,0.00048674492,0.0007525244,0.0,0.0,0.0,0.0,-1.0
10348617,10348437,-0.00031870438,0.00035234506,-0.001250918,0.0,0.0,0.0,0.0,-1.0
10448606,10448437,-0.00026434253,6.0897466e-05,0.00062434317,0.0,0.0,0.0,0.0,-1.0
10552619,10552437,-0.0006331794,0.00020612233,0.00065845804,0.0,0.0,0.0,0.0,-1.0
10652615,10652439,0.00020628165,9.646255e-05,3.1659434e-05,0.0,0.0,0.0,0.0,-1.0
10756612,10756436,-0.00020447465,9.9658064e-05,5.915123e-05,0.0,0.0,0.0,0.0,-1.0
10856568,10856436,0.000118731565,-0.00016316229,-0.0002677764,0.0,0.0,0.0,0.0,-1.0
10956612,10956436,-0.00034512865,0.00036165697,0.00048467453,0.0,0.0,0.0,0.0,-1.0
11060565,11060435,-0.00065871724,0.0006297556,0.0009100356,0.0,0.0,0.0,0.0,-1.0
11160618,11160436,-0.00029337447,0.0004066456,-0.0015949981,0.0,0.0,0.0,0.0,-1.0
11260565,11260435,-0.00033107563,0.00017134602,0.0010884798,0.0,0.0,0.0,0.0,-1.0
11364618,11364437,-0.00054484996,0.0001292889,0.0016013314,0.0,0.0,0.0,0.0,-1.0
11464611,11464438,-0.00039952286,0.00032738055,-0.0013754205,0.0,0.0,0.0,0.0,-1.0
11568610,11568436,-0.00040861114,1.08101085e-05,-0.001332585,0.0,0.0,0.0,0.0,-1.0
11668618,11668437,-0.00021338322,0.00062374177,0.00104946,0.0,0.0,0.0,0.0,-1.0
11769417,11769236,1.4289253e-06,0.00018541538,-0.00027009036,0.0,0.0,0.0,0.0,-1.0
11873438,11873238,-0.00018477303,0.00017678541,-9.371728e-05,0.0,0.0,0.0,0.0,-1.0
11973417,11973237,6.867442e-05,0.0006354577,-0.000630748,0.0,0.0,0.0,0.0,-1.0
12073366,12073237,-7.8370795e-07,0.00015318584,0.0005730501,0.0,0.0,0.0,0.0,-1.0
12177417,12177236,-0.00048523344,0.00020573796,0.0006322043,0.0,0.0,0.0,0.0,-1.0
12277398,12277237,-0.0001871222,0.0002249204,-0.0015318659,0.0,0.0,0.0,0.0,-1.0
12377424,12377235,-0.00020976881,0.0006158685,0.0012207159,0.0,0.0,0.0,0.0,-1.0
12481413,12481238,-0.0007349043,0.00040120594,0.0009114461,0.0,0.0,0.0,0.0,-1.0
12581415,12581237,-0.00010004609,8.632007e-05,-0.0012099381,0.0,0.0,0.0,0.0,-1.0
12685416,12685237,-0.00026075938,0.00023179365,-0.0014290644,0.0,0.0,0.0,0.0,-1.0
12785418,12785238,-0.0007337896,0.00027813943,0.0006272791,0.0,0.0,0.0,0.0,-1.0
12886222,12886038,-9.018673e-05,0.00067631074,0.00025164807,0.0,0.0,0.0,0.0,-1.0
12986219,12986038,-0.0005878105,-7.910472e-05,-0.0013026668,0.0,0.0,0.0,0.0,-1.0
13090223,13090038,-0.00045462482,0.0003901004,-0.0012880645,0.0,0.0,0.0,0.0,-1.0
13190218,13190038,-0.00058466016,-0.00021774234,0.0012766798,0.0,0.0,0.0,0.0,-1.0
13294213,13294037,-0.00012511814,0.00024060787,0.0010991981,0.0,0.0,0.0,0.0,-1.0
13394202,13394038,-0.00046769588,0.00028708024,-0.0016853553,0.0,0.0,0.0,0.0,-1.0
13494218,13494037,-0.0002324442,0.0004780774,0.0008134648,0.0,0.0,0.0,0.0,-1.0
13598215,13598037,-0.00015034182,0.0003600074,0.00094031135,0.0,0.0,0.0,0.0,-1.0
13698217,13698037,-0.0006965817,0.0004907056,-0.00092274847,0.0,0.0,0.0,0.0,-1.0
13798219,13798038,-0.00045172602,0.0003857335,-0.00073454663,0.0,0.0,0.0,0.0,-1.0
13902217,13902035,-0.00033652483,0.00020353128,-0.00019476564,0.0,0.0,0.0,0.0,-1.0
14003045,14002878,-0.00032036443,0.00032087913,0.0009970368,0.0,0.0,0.0,0.0,-1.0
14103050,14102867,-0.00025982113,-0.0002297893,-0.0012656553,0.0,0.0,0.0,0.0,-1.0
14207054,14206879,-0.00039509864,0.0001287066,-0.0013281556,0.0,0.0,0.0,0.0,-1.0
14307050,14306877,-0.00037974314,0.00021627301,0.00048040727,0.0,0.0,0.0,0.0,-1.0
14407049,14406875,-7.013936e-06,7.27353e-05,-0.00047138787,0.0,0.0,0.0,0.0,-1.0
14511075,14510879,-0.0006835244,6.772415e-05,4.5465284e-05,0.0,0.0,0.0,0.0,-1.0
14611059,14610879,-0.0003876929,0.0006502126,-0.00022778432,0.0,0.0,0.0,0.0,-1.0
14715056,14714860,-3.6344078e-05,0.0003447226,-0.0007681362,0.0,0.0,0.0,0.0,-1.0
14815043,14814864,-0.00039748958,0.00021411185,0.0014849573,0.0,0.0,0.0,0.0,-1.0
14915064,14914872,-0.0005370317,3.607729e-05,-0.00168654,0.0,0.0,0.0,0.0,-1.0
15019057,15018878,-0.0002476897,0.00010716297,-0.0012866269,0.0,0.0,0.0,0.0,-1.0
15119801,15119640,-0.000628881,0.0002367126,-0.00022004567,0.0,0.0,0.0,0.0,-1.0
15219821,15219636,-0.00037865495,0.0002445181,0.00039284385,0.0,0.0,0.0,0.0,-1.0
15323819,15323635,-0.00027924744,8.645257e-05,3.48102e-05,0.0,0.0,0.0,0.0,-1.0
15423829,15423647,-7.248914e-05,0.00012295006,-0.0011071503,0.0,0.0,0.0,0.0,-1.0
15523828,15523637,0.00024193227,0.00013123748,0.00086419465,0.0,0.0,0.0,0.0,-1.0
15627766,15627635,-0.0004330926,0.00028315277,0.0010796074,0.0,0.0,0.0,0.0,-1.0
15727768,15727636,-9.547702e-05,0.0002272946,-0.0010991746,0.0,0.0,0.0,0.0,-1.0
15831827,15831637,-0.000104702514,-5.423074e-05,-0.0010474074,0.0,0.0,0.0,0.0,-1.0
15932623,15932438,-9.115858e-05,0.00034320905,-0.00095665635,0.0,0.0,0.0,0.0,-1.0
16032618,16032437,-0.00014190507,0.0001240917,0.0009645046,0.0,0.0,0.0,0.0,-1.0
16132566,16132436,-0.00030965378,3.8614817e-06,-0.001300118,0.0,0.0,0.0,0.0,-1.0
16236568,16236436,-0.00028745495,0.00045033832,-0.0016505115,0.0,0.0,0.0,0.0,-1.0
16336600,16336437,-0.00016858647,0.0005218172,0.0008927725,0.0,0.0,0.0,0.0,-1.0
16440567,16440436,-0.0003157977,0.000113337876,0.0011433106,0.0,0.0,0.0,0.0,-1.0
16540568,16540437,-0.00025951126,0.0003472342,-0.0008451367,0.0,0.0,0.0,0.0,-1.0
16640615,16640437,-0.00033002556,0.00042802002,-0.00018892466,0.0,0.0,0.0,0.0,-1.0
16744565,16744435,-0.00032653936,0.00034880958,0.00049268076,0.0,0.0,0.0,0.0,-1.0
16844567,16844436,-0.00012853311,0.00035673147,0.00031130397,0.0,0.0,0.0,0.0,-1.0
16944619,16944438,-4.8156973e-05,0.0005512338,-0.001267157,0.0,0.0,0.0,0.0,-1.0
17048603,17048436,-0.00027176496,9.4674615e-05,-0.0011821204,0.0,0.0,0.0,0.0,-1.0
17148628,17148437,-2.5313624e-05,0.00022018298,0.0010771132,0.0,0.0,0.0,0.0,-1.0
17249420,17249236,-0.00014059042,0.000121501456,-0.0006910501,0.0,0.0,0.0,0.0,-1.0
17353430,17353236,-0.00028388022,0.00019817564,-0.0013753118,0.0,0.0,0.0,0.0,-1.0
17453365,17453236,0.00010775885,0.00029253907,-5.7033234e-05,0.0,0.0,0.0,0.0,-1.0
17557418,17557235,-0.0005543018,0.00023938228,-0.00024689536,0.0,0.0,0.0,0.0,-1.0
17657397,17657237,-0.0009233529,0.00039196914,0.0006132252,0.0,0.0,0.0,0.0,-1.0
17757423,17757238,0.00017696133,0.0004169448,-0.0016256319,0.0,0.0,0.0,0.0,-1.0
17861417,17861238,-0.00032520064,0.00023378682,-0.0014358347,0.0,0.0,0.0,0.0,-1.0
17961418,17961237,-0.0003533306,0.00039919332,0.0010414011,0.0,0.0,0.0,0.0,-1.0
18061417,18061237,-0.00021606995,0.00023694658,-0.00085741025,0.0,0.0,0.0,0.0,-1.0
18165419,18165237,-9.61044e-05,0.00026657636,-0.00083132007,0.0,0.0,0.0,0.0,-1.0
18265397,18265238,-0.00017208316,0.00030937124,-0.00021379544,0.0,0.0,0.0,0.0,-1.0
18369402,18369236,-0.00026821622,0.00020841915,8.299441e-05,0.0,0.0,0.0,0.0,-1.0
18470216,18470038,-0.00031548127,0.00032630377,0.00095018,0.0,0.0,0.0,0.0,-1.0
18570222,18570037,0.00017966278,0.00035043055,-0.0013722747,0.0,0.0,0.0,0.0,-1.0
18670218,18670038,-0.00045782834,0.00014210859,0.00075877184,0.0,0.0,0.0,0.0,-1.0
18774237,18774038,4.8346352e-05,0.00014128696,0.0009999848,0.0,0.0,0.0,0.0,-1.0
18874218,18874037,-0.0002069611,0.00030287437,0.000103459286,0.0,0.0,0.0,0.0,-1.0
18978220,18978037,-0.00019324901,0.00023098417,-7.974568e-05,0.0,0.0,0.0,0.0,-1.0
19078217,19078037,-0.00075593055,0.00050332653,-0.0009792262,0.0,0.0,0.0,0.0,-1.0
19178222,19178038,-0.0002937135,0.00049469573,0.0011824811,0.0,0.0,0.0,0.0,-1.0
19282215,19282037,-0.00023654493,0.00031715436,0.00066535315,0.0,0.0,0.0,0.0,-1.0
19382213,19382037,-0.0005061308,-0.0001516581,-0.0017391697,0.0,0.0,0.0,0.0,-1.0
19482200,19482037,-5.7458295e-05,-6.768902e-05,0.0004842302,0.0,0.0,0.0,0.0,-1.0
19587054,19586877,-0.00023891192,0.00018700998,-0.00022842856,0.0,0.0,0.0,0.0,-1.0
19687058,19686878,-0.0001805106,0.00024603648,0.0011081329,0.0,0.0,0.0,0.0,-1.0
19787051,19786874,-0.00050127006,-0.00014884946,-0.001447964,0.0,0.0,0.0,0.0,-1.0
19891050,19890879,-0.00047227967,0.00020683269,-0.0012711202,0.0,0.0,0.0,0.0,-1.0
19991060,19990877,-5.3206546e-05,8.85319e-05,0.0009541376,0.0,0.0,0.0,0.0,-1.0
20091059,20090876,-0.000351261,0.00036860953,-0.0006269517,0.0,0.0,0.0,0.0,-1.0
20195048,20194865,2.3922767e-06,0.00023536944,-0.0007073416,0.0,0.0,0.0,0.0,-1.0
20295039,20294863,-0.00014118709,6.796851e-05,-0.00066215615,0.0,0.0,0.0,0.0,-1.0
20399051,20398879,-0.00020472934,0.0002274525,-0.000100901736,0.0,0.0,0.0,0.0,-1.0
20499055,20498878,-0.000118627024,-0.00019355993,0.0009025861,0.0,0.0,0.0,0.0,-1.0
20599051,20598876,-0.0006927143,-2.9288407e-05,-0.0012924486,0.0,0.0,0.0,0.0,-1.0
20703820,20703635,-0.0006386192,-7.1722665e-05,-0.0014539835,0.0,0.0,0.0,0.0,-1.0
20803768,20803637,-0.0006302546,0.00023362413,0.000250494,0.0,0.0,0.0,0.0,-1.0
20903815,20903637,-0.00022239848,-5.7491125e-05,0.00039558558,0.0,0.0,0.0,0.0,-1.0
21007814,21007636,-0.0004576916,0.00028362105,0.0003714929,0.0,0.0,0.0,0.0,-1.0
21107768,21107635,-0.00035756096,0.00037904136,-0.0007924614,0.0,0.0,0.0,0.0,-1.0
21207807,21207635,-1.8724371e-05,0.00030234258,0.00085951935,0.0,0.0,0.0,0.0,-1.0
21311799,21311635,-0.0004339181,0.00012902541,0.0010269606,0.0,0.0,0.0,0.0,-1.0
21411830,21411640,-0.0003964839,0.00025279878,-0.0010455219,0.0,0.0,0.0,0.0,-1.0
21515839,21515635,-0.00042532996,0.0002244342,-0.0012694161,0.0,0.0,0.0,0.0,-1.0
21616611,21616438,-0.00026180432,0.00022295867,-0.0005718688,0.0,0.0,0.0,0.0,-1.0
21716631,21716436,-0.0003842283,6.830608e-05,0.00086484064,0.0,0.0,0.0,0.0,-1.0
21816565,21816436,-0.00044318906,0.00011968678,-0.0013560619,0.0,0.0,0.0,0.0,-1.0
21920618,21920437,-0.00045724737,9.391821e-06,-0.001132674,0.0,0.0,0.0,0.0,-1.0
22020610,22020438,-0.00036423077,0.00032368727,0.0005847382,0.0,0.0,0.0,0.0,-1.0
22124632,22124437,-0.00023878113,0.0002679813,0.00049724017,0.0,0.0,0.0,0.0,-1.0
22224613,22224437,-0.00067402003,0.00018943571,-0.0006559946,0.0,0.0,0.0,0.0,-1.0
22324612,22324437,-0.00040113425,0.00016741267,-0.001054739,0.0,0.0,0.0,0.0,-1.0
22428613,22428436,-0.00023352823,0.000190139,-0.00037779633,0.0,0.0,0.0,0.0,-1.0
22528597,22528437,-0.00045104214,9.34793e-05,0.0009073285,0.0,0.0,0.0,0.0,-1.0
22628622,22628438,-0.00040649815,0.00025317975,-0.0012350264,0.0,0.0,0.0,0.0,-1.0
22732566,22732437,-0.00055649766,0.00012785401,-0.0012572642,0.0,0.0,0.0,0.0,-1.0
22832613,22832437,7.943262e-05,0.0004322431,0.00077539595,0.0,0.0,0.0,0.0,-1.0
22933440,22933238,-0.00057885493,0.00017360381,0.0005723595,0.0,0.0,0.0,0.0,-1.0
23037413,23037237,-0.00030116714,0.00041393927,0.000660474,0.0,0.0,0.0,0.0,-1.0
23137368,23137237,-0.00047132766,0.00015274751,-0.0014852033,0.0,0.0,0.0,0.0,-1.0
23241368,23241235,-0.00039657357,0.00033885724,-0.0006743568,0.0,0.0,0.0,0.0,-1.0
23341419,23341238,-0.0003170468,0.00023037806,0.0009597161,0.0,0.0,0.0,0.0,-1.0
23441412,23441238,-0.0002936131,0.0005764422,-0.0011593322,0.0,0.0,0.0,0.0,-1.0
23545416,23545237,-0.00046479903,0.00015722864,-0.00086388603,0.0,0.0,0.0,0.0,-1.0
23645412,23645238,-0.0005153182,0.00034823682,0.0008025436,0.0,0.0,0.0,0.0,-1.0
23745407,23745237,-0.00010390385,0.00045394403,0.0001538085,0.0,0.0,0.0,0.0,-1.0
23849364,23849236,-0.00064341794,0.00035600766,-0.00024865975,0.0,0.0,0.0,0.0,-1.0
23949423,23949237,-0.0002112337,9.613783e-05,-0.0008535039,0.0,0.0,0.0,0.0,-1.0
24050217,24050037,-0.00033022845,8.967779e-05,0.0007808496,0.0,0.0,0.0,0.0,-1.0
24154221,24154038,-0.00042478082,0.00013089654,0.0010685344,0.0,0.0,0.0,0.0,-1.0
24254231,24254036,-0.00011977097,6.189861e-05,-0.0008764969,0.0,0.0,0.0,0.0,-1.0
24354223,24354037,-8.073257e-06,0.0002679228,0.00011672174,0.0,0.0,0.0,0.0,-1.0
24458233,24458045,-0.00051828695,0.00015306851,0.00048642585,0.0,0.0,0.0,0.0,-1.0
24558229,24558038,-0.00065479457,0.0005595851,-0.00019983554,0.0,0.0,0.0,0.0,-1.0
24662215,24662037,-0.00031673143,0.00046180573,-3.6093632e-05,0.0,0.0,0.0,0.0,-1.0
24762210,24762035,-0.00025000554,0.00025554548,-0.0009837986,0.0,0.0,0.0,0.0,-1.0
24862217,24862037,0.00015702962,0.00012104737,0.0006050002,0.0,0.0,0.0,0.0,-1.0
24966215,24966036,-0.00056436245,0.00035512037,0.0011378776,0.0,0.0,0.0,0.0,-1.0
25066218,25066037,-0.00042057797,0.00017268282,-0.0013950475,0.0,0.0,0.0,0.0,-1.0
25166222,25166037,-0.00030425022,-1.5830912e-05,0.0008319617,0.0,0.0,0.0,0.0,-1.0
25271051,25270877,-0.00021266329,0.00033033354,-0.00011229688,0.0,0.0,0.0,0.0,-1.0
25371050,25370876,-0.00014593253,0.00033532543,0.0004874905,0.0,0.0,0.0,0.0,-1.0
25471049,25470868,-0.0005942194,0.00036850764,-0.0014503855,0.0,0.0,0.0,0.0,-1.0
25575021,25574860,-0.00026489113,0.00011075096,-0.0008749911,0.0,0.0,0.0,0.0,-1.0
25675040,25674862,-0.00039529623,0.00014102718,0.0012594343,0.0,0.0,0.0,0.0,-1.0
25775055,25774860,-0.0003917843,0.00024285821,-0.0009535521,0.0,0.0,0.0,0.0,-1.0
25879060,25878880,-0.000520793,-0.00030409425,-0.0010486107,0.0,0.0,0.0,0.0,-1.0
25979059,25978881,-0.00039222505,0.00022367644,0.00041291755,0.0,0.0,0.0,0.0,-1.0
26083049,26082876,3.081045e-05,0.00028469283,0.00024979853,0.0,0.0,0.0,0.0,-1.0
26183036,26182876,1.70954e-05,0.0002629975,1.6958887e-05,0.0,0.0,0.0,0.0,-1.0
26283048,26282866,-0.00018873544,9.595952e-05,-0.0009218341,0.0,0.0,0.0,0.0,-1.0
26387817,26387635,-0.00015421254,3.995031e-05,-0.0012066716,0.0,0.0,0.0,0.0,-1.0
26487815,26487635,-0.00011246119,7.7809345e-05,0.0010960235,0.0,0.0,0.0,0.0,-1.0
26587818,26587637,-0.0002216167,0.0005161511,-0.0008192524,0.0,0.0,0.0,0.0,-1.0
26691799,26691636,-0.00063754653,-0.000116624535,-0.0013879843,0.0,0.0,0.0,0.0,-1.0
26791843,26791638,-0.0003806384,-2.9269198e-05,-8.97146e-05,0.0,0.0,0.0,0.0,-1.0
26891819,26891636,-0.00029649975,0.0002485705,0.00026095068,0.0,0.0,0.0,0.0,-1.0
26995814,26995636,-0.000579624,1.0559917e-05,0.00021264238,0.0,0.0,0.0,0.0,-1.0
27095823,27095637,-4.085453e-05,-5.8666003e-05,-0.0014024187,0.0,0.0,0.0,0.0,-1.0
27199820,27199637,-0.0005277954,0.00026477932,-0.0012599458,0.0,0.0,0.0,0.0,-1.0
27300567,27300435,-8.562689e-05,0.0003534102,0.0007961471,0.0,0.0,0.0,0.0,-1.0
27400613,27400437,-0.0004285237,0.00021219082,-0.00061543804,0.0,0.0,0.0,0.0,-1.0
27500564,27500435,-0.00060595025,0.00032506514,0.00019527187,0.0,0.0,0.0,0.0,-1.0
27604618,27604438,-0.00045632664,0.00037591855,7.607003e-05,0.0,0.0,0.0,0.0,-1.0
27704613,27704437,3.8771046e-05,0.0001116321,0.0003869525,0.0,0.0,0.0,0.0,-1.0
27808610,27808436,-3.7493097e-05,0.0002436662,0.00020038657,0.0,0.0,0.0,0.0,-1.0
27908614,27908438,-0.00038332367,0.00035930087,-0.0009238832,0.0,0.0,0.0,0.0,-1.0
28008568,28008437,-0.00040726666,-0.00033477438,0.0010620701,0.0,0.0,0.0,0.0,-1.0
28112564,28112436,-0.0003743158,9.7846474e-05,0.0011469298,0.0,0.0,0.0,0.0,-1.0
28212637,28212438,-4.0378625e-05,0.00033833008,-0.0013321852,0.0,0.0,0.0,0.0,-1.0
28312637,28312438,-0.00071629207,0.00049752847,0.001093346,0.0,0.0,0.0,0.0,-1.0
28416613,28416436,-7.931862e-05,-0.00019841899,0.0010694979,0.0,0.0,0.0,0.0,-1.0
28516608,28516437,-0.00020002773,0.0003071454,-0.00081946363,0.0,0.0,0.0,0.0,-1.0
28617424,28617237,-0.0007388281,0.00037354493,-0.00096827926,0.0,0.0,0.0,0.0,-1.0
28721419,28721238,-0.00045123638,0.00028285594,-0.0010431715,0.0,0.0,0.0,0.0,-1.0
28821368,28821235,-0.00055066997,0.00011416177,0.0010179221,0.0,0.0,0.0,0.0,-1.0
28925438,28925238,-0.00015659211,0.00044151474,0.0009804546,0.0,0.0,0.0,0.0,-1.0
29025367,29025237,-0.00022653307,0.0005442386,-0.0014549639,0.0,0.0,0.0,0.0,-1.0
29125421,29125238,-8.257742e-05,0.00020155129,0.0010280724,0.0,0.0,0.0,0.0,-1.0
29229410,29229238,-0.0006119439,0.00013533038,0.000998896,0.0,0.0,0.0,0.0,-1.0
29329412,29329237,-0.0005930794,5.548123e-05,-0.0009366615,0.0,0.0,0.0,0.0,-1.0
29429418,29429237,-0.00044243337,9.119457e-05,-0.00012547306,0.0,0.0,0.0,0.0,-1.0
29533415,29533238,-0.0007087107,-7.65607e-05,0.0004702862,0.0,0.0,0.0,0.0,-1.0
29633422,29633238,-0.00043385514,0.0002497161,0.00073990034,0.0,0.0,0.0,0.0,-1.0
29734218,29734037,5.6667777e-05,0.00014059432,-0.0011880824,0.0,0.0,0.0,0.0,-1.0
29838217,29838037,-0.00043035863,0.00039000707,-0.0015351367,0.0,0.0,0.0,0.0,-1.0
29938213,29938037,1.9504194e-05,0.00032044365,0.0014673816,0.0,0.0,0.0,0.0,-1.0
30038216,30038037,-0.00012053081,1.9808664e-05,-0.0013455773,0.0,0.0,0.0,0.0,-1.0
30142219,30142037,0.00017250341,0.0001392522,-0.0015684278,0.0,0.0,0.0,0.0,-1.0
30242200,30242037,-0.00047994516,0.00046797248,0.0010538847,0.0,0.0,0.0,0.0,-1.0
30346221,30346037,-0.0005200593,9.6272415e-05,0.00126209,0.0,0.0,0.0,0.0,-1.0
30446214,30446037,-0.00046630192,0.0002433,-0.0012570884,0.0,0.0,0.0,0.0,-1.0
30546215,30546037,-0.00083751406,0.00024285458,0.00071313523,0.0,0.0,0.0,0.0,-1.0
30650219,30650037,-6.89017e-05,3.2788666e-05,0.000931625,0.0,0.0,0.0,0.0,-1.0
30750220,30750038,-0.00028585346,-6.3120635e-05,-0.000828575,0.0,0.0,0.0,0.0,-1.0
30850167,30850035,-0.00041816384,0.00022212406,-0.00076073507,0.0,0.0,0.0,0.0,-1.0
30955050,30954867,-0.0002812764,0.00036738717,-0.00077907095,0.0,0.0,0.0,0.0,-1.0
31055038,31054863,-0.00036392457,0.00025555643,0.0014514045,0.0,0.0,0.0,0.0,-1.0
31155064,31154867,-0.00019849381,0.000302919,-0.0012189777,0.0,0.0,0.0,0.0,-1.0
31259019,31258839,-0.00031480822,9.560913e-05,-0.0016197561,0.0,0.0,0.0,0.0,-1.0
31359051,31358878,-0.00039954172,0.00032282842,0.0009141004,0.0,0.0,0.0,0.0,-1.0
31459054,31458877,-0.000368065,0.00022008514,-0.00093757344,0.0,0.0,0.0,0.0,-1.0
31563056,31562876,-0.0006172826,0.0001712446,-0.0014363423,0.0,0.0,0.0,0.0,-1.0
31663055,31662879,0.000189257,0.00018871597,0.00038997878,0.0,0.0,0.0,0.0,-1.0
31767053,31766875,-0.00051979267,0.00031518814,0.0008137563,0.0,0.0,0.0,0.0,-1.0
31867052,31866878,-7.780739e-05,0.00011623494,-0.00028412393,0.0,0.0,0.0,0.0,-1.0
31967033,31966869,-2.9763847e-05,0.00014634972,-0.0008791122,0.0,0.0,0.0,0.0,-1.0
32071824,32071635,-3.6994665e-05,0.00015284764,-0.0013310567,0.0,0.0,0.0,0.0,-1.0
32171820,32171635,-0.00054285786,0.00015581242,0.00094353064,0.0,0.0,0.0,0.0,-1.0
32271814,32271636,-0.00075545395,0.00015099639,-0.0013203751,0.0,0.0,0.0,0.0,-1.0
32375822,32375637,-0.00034326888,-6.567447e-05,-0.0016736059,0.0,0.0,0.0,0.0,-1.0
32475819,32475637,-0.00027489377,0.00048844906,0.00096259895,0.0,0.0,0.0,0.0,-1.0
32575829,32575636,-0.0003423313,-7.132972e-05,-0.00032231296,0.0,0.0,0.0,0.0,-1.0
32679833,32679648,-0.0004659602,0.00032520082,-0.0007949562,0.0,0.0,0.0,0.0,-1.0
32779821,32779637,-0.0005964559,0.00019567502,0.00041628376,0.0,0.0,0.0,0.0,-1.0
32883817,32883635,0.000120025536,-1.9222149e-05,0.00019547749,0.0,0.0,0.0,0.0,-1.0
32984567,32984435,-0.0007168755,0.00021712037,0.0007395913,0.0,0.0,0.0,0.0,-1.0
33084568,33084435,-0.0001989669,0.0005693549,-0.0016583642,0.0,0.0,0.0,0.0,-1.0
33184614,33184436,-0.0007737931,4.655533e-05,0.0013399082,0.0,0.0,0.0,0.0,-1.0
33288566,33288436,-0.00016483756,0.0004538693,0.0012895617,0.0,0.0,0.0,0.0,-1.0
33388611,33388437,-0.00048127744,-0.0003713529,-0.0011057887,0.0,0.0,0.0,0.0,-1.0
