timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,is_rotary_wing,is_vtol,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,high_latency_data_link_active,data_link_lost_counter,engine_failure,mission_failure
235806724,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
236807753,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
237812768,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
238816758,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
239822778,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
240828796,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
241837513,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
242842750,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
243847756,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
244851756,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
245853725,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
246860994,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
247862836,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
248863752,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
249867753,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
250870724,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
251872815,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
252877724,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
253881588,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
254890411,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
255895861,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
256898752,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
257900917,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
258906724,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
259913795,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
260918742,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
261921725,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
262922723,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
263932390,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
264935843,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
265940792,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
266944776,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
267948770,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
268950618,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
269957816,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
270957830,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
271959838,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
272963226,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
273965773,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
274970728,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
275977818,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
276986773,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
277987167,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
278991120,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
279994776,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
280995119,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
281995892,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
282998124,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
284006422,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
285009722,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
286013759,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
287024885,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
288026724,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
289029775,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
290038168,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
291040778,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
292046754,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
293056791,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
294066754,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
295067966,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
296075003,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
297079110,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
298081780,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
299089755,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
300098726,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
301099739,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
302106802,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
303111935,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
304114799,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
305116326,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
306117877,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
307125923,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
308126773,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
309135024,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
310137723,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
311141777,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
312150753,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
313154790,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
314154943,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
315160723,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
316164786,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
317167925,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
318173722,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
319178722,3014703,2162703,3014703,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0
